Unnamed: 0,Recording_S3_LocationLink,Streamable_S3_Key,Recordings,brightness,bp.Conventions (from Recordings),s3-key,audio_path
305,https://betterproblems-production-originals.s3.amazonaws.com/BattlescarVR_MUS_SC170_RAMPAGE_NoGTRUntil3Chords_180112_LIB_DH.wav,gHfGdoj8ihgThXiLiCbCaobgfMhWixd1.mp3,Rampage (Without Guitar),2,"Sports,Cars,Chase & Action",BattlescarVR_MUS_SC170_RAMPAGE_NoGTRUntil3Chords_180112_LIB_DH.wav,data/audio/BattlescarVR_MUS_SC170_RAMPAGE_NoGTRUntil3Chords_180112_LIB_DH.wav
308,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_VIVO_Destrave_CortemlheACabeca_Ned_PC_190715_qt.wav,dTiaeObKbShfaHhAeGjdhViLandKbAfz.mp3,Ned (Original),2,"Cinematic,Trailer,Sci-Fi,Chase & Action",AFSP_VIVO_Destrave_CortemlheACabeca_Ned_PC_190715_qt.wav,data/audio/AFSP_VIVO_Destrave_CortemlheACabeca_Ned_PC_190715_qt.wav
309,https://betterproblems-production-originals.s3.amazonaws.com/Target_JurassicWorld_Giant_Trotter_180530_LIB_BE_LibEdit_RemoveSilence_RW_190926.wav,hXhpgiieaJcrafbNiFi9hQiDgnhIdPbt.mp3,Trotter (Original),2,"Epic Heroes,Horror,Chase & Action,Cinematic",Target_JurassicWorld_Giant_Trotter_180530_LIB_BE_LibEdit_RemoveSilence_RW_190926.wav,data/audio/Target_JurassicWorld_Giant_Trotter_180530_LIB_BE_LibEdit_RemoveSilence_RW_190926.wav
311,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_BurguerKing_Mafioso_Clemenza_LS_150116_qt.wav,dNewjecieFfZaUfLeZgUgchWgBdTcBgy.mp3,Clemenza (Original),2,"Cinematic,Drama,Cars,Chase & Action,Epic Heroes,Magic & Fantasy,Sci-Fi",AFSP_BurguerKing_Mafioso_Clemenza_LS_150116_qt.wav,data/audio/AFSP_BurguerKing_Mafioso_Clemenza_LS_150116_qt.wav
312,https://betterproblems-production-originals.s3.amazonaws.com/WellsFargo_ActiveCashCard_BombsAway_Original_221128_Cm_120_4-4_LHS_NXT.wav,iqdBaJhbcYgTeyb7jTfOhrcpbiijiTfs.mp3,Bombshell (Original),2,"Music as Background,Cinematic,Chase & Action",WellsFargo_ActiveCashCard_BombsAway_Original_221128_Cm_120_4-4_LHS_NXT.wav,data/audio/WellsFargo_ActiveCashCard_BombsAway_Original_221128_Cm_120_4-4_LHS_NXT.wav
313,https://betterproblems-production-originals.s3.amazonaws.com/Google_DefendTheUser_Drifted_ExtendedMix_221013_Dm_164_4-4_YE_NXT.wav,gLbYe7fpafhOd1czcLj8iqiqiPcEeMaU.mp3,Drifted (Extended Mix),2,"Swagger,Cinematic,Drama,Sci-Fi",Google_DefendTheUser_Drifted_ExtendedMix_221013_Dm_164_4-4_YE_NXT.wav,data/audio/Google_DefendTheUser_Drifted_ExtendedMix_221013_Dm_164_4-4_YE_NXT.wav
316,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_FestivalCinemaJudaico_Cataflan_LS_PB_LIMITER_080213_23HS_2p-01.wav,dVhjcgcYcTg8aMagcwjbeKfRcth4bobW.mp3,Cataflan (Original),2,"Babies,Comedy,Whimsical & Quirky,Kids",AFSP_FestivalCinemaJudaico_Cataflan_LS_PB_LIMITER_080213_23HS_2p-01.wav,data/audio/AFSP_FestivalCinemaJudaico_Cataflan_LS_PB_LIMITER_080213_23HS_2p-01.wav
317,https://betterproblems-production-originals.s3.amazonaws.com/F5_ImpossibleLove_SquishySisyphus_Original_150409_X_108_3-4_SC_NXT.wav,bwfugBh6c1a7iCjpdYdZjggPfZeyhIgv.mp3,Squishy Sisyphus (Original),2,"Cinematic,Horror,Kids",F5_ImpossibleLove_SquishySisyphus_Original_150409_X_108_3-4_SC_NXT.wav,data/audio/F5_ImpossibleLove_SquishySisyphus_Original_150409_X_108_3-4_SC_NXT.wav
318,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_NISSAN_Olimpiadas_SecondRun_LS_150601_qt.wav,iZgCgdjJclavhufScZbCjsbWaBgXdriP.mp3,Second Run (60s),2,"Cars,Swagger,Epic Heroes,Sports,Drama,Magic & Fantasy",AFSP_NISSAN_Olimpiadas_SecondRun_LS_150601_qt.wav,data/audio/AFSP_NISSAN_Olimpiadas_SecondRun_LS_150601_qt.wav
319,https://betterproblems-production-originals.s3.amazonaws.com/BPEpisodicScores_Underworlds_EndlessSea_Theme_230811_Cm_120_4-4_CVV_NXT.wav,dadEgVg8g3dAeWeTcdfQi6aNaDbLcOdC.mp3,Endless Sea (Theme),2,Cinematic,BPEpisodicScores_Underworlds_EndlessSea_Theme_230811_Cm_120_4-4_CVV_NXT.wav,data/audio/BPEpisodicScores_Underworlds_EndlessSea_Theme_230811_Cm_120_4-4_CVV_NXT.wav
320,https://betterproblems-production-originals.s3.amazonaws.com/OFFF_Misfits_ForbiddenFruit_ActI_211206_Bm_130_4-4_WBYERW_SmeckyOrchestra.wav,cme6aLfUfhdZfHj3joi3caa3dKbpi2eJ.mp3,Forbidden Fruit (Act I),2,Cinematic,OFFF_Misfits_ForbiddenFruit_ActI_211206_Bm_130_4-4_WBYERW_SmeckyOrchestra.wav,data/audio/OFFF_Misfits_ForbiddenFruit_ActI_211206_Bm_130_4-4_WBYERW_SmeckyOrchestra.wav
321,https://betterproblems-production-originals.s3.amazonaws.com/17151315_MountainDew_Refreshing_Sceptre_170710_LIBRARY_SC.wav,gebcjReeeGdlj3eKaAhSagfubmb5hPdx.mp3,Sceptre (Original),2,"Cars,Sports,Epic Heroes,Swagger,Chase & Action",17151315_MountainDew_Refreshing_Sceptre_170710_LIBRARY_SC.wav,data/audio/17151315_MountainDew_Refreshing_Sceptre_170710_LIBRARY_SC.wav
322,https://betterproblems-production-originals.s3.amazonaws.com/Uber_ProjectReset_Horizon_MUS_171206_PB.wav,c5ireEfOe1bai7gCgucXgLeSh9aVhxhZ.mp3,Northern Horizon (Original),3,"Music as Background,Health & Beauty",Uber_ProjectReset_Horizon_MUS_171206_PB.wav,data/audio/Uber_ProjectReset_Horizon_MUS_171206_PB.wav
323,https://betterproblems-production-originals.s3.amazonaws.com/Qualcomm_5G_Outerboro_181019_D_100_BE.wav,dCiiiafzbReOh3iacnbjhldEc4c8dodn.mp3,Outerboro (Original),3,"Technology,Sci-Fi,Case Study,Health & Beauty,Pharma",Qualcomm_5G_Outerboro_181019_D_100_BE.wav,data/audio/Qualcomm_5G_Outerboro_181019_D_100_BE.wav
324,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_LIC_FestivalPath_Undeniable_60s_LS_LB_AG_180321_qt.wav,i3ciekhmihjXjkcDgoizczbkb4gYfV.mp3,Undeniable (Original),3,"Technology,Swagger,Magic & Fantasy,Sports",AFSP_LIC_FestivalPath_Undeniable_60s_LS_LB_AG_180321_qt.wav,data/audio/AFSP_LIC_FestivalPath_Undeniable_60s_LS_LB_AG_180321_qt.wav
326,https://betterproblems-production-originals.s3.amazonaws.com/Ford_Driver_Indigo_Original_230329_Fm_144_4-4_YE_NXT.wav,bMbNechgh8ehfqdPfabla7h4fwjPehal.mp3,Indigo (Original),3,Cars,Ford_Driver_Indigo_Original_230329_Fm_144_4-4_YE_NXT.wav,data/audio/Ford_Driver_Indigo_Original_230329_Fm_144_4-4_YE_NXT.wav
327,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_OLYMPIKUS_Sonho_DanceOfDrums_160321_qt_VN.wav,hcbzapjpengtgafnareuchjkjHevgven.mp3,Drum Dance (Original),3,"Sports,Technology,Cinematic,Swagger",AFSP_OLYMPIKUS_Sonho_DanceOfDrums_160321_qt_VN.wav,data/audio/AFSP_OLYMPIKUS_Sonho_DanceOfDrums_160321_qt_VN.wav
329,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_Brasken_Ferramentas_Mus_JollyJean_SG_171020_qt_RET.wav,j6efbagdhWc3jfeDa9f8h2edeqiudI.mp3,Jolly Jean (Original),3,"Epic Heroes,Magic & Fantasy,Trailer,Technology,Cars",AFSP_Brasken_Ferramentas_Mus_JollyJean_SG_171020_qt_RET.wav,data/audio/AFSP_Brasken_Ferramentas_Mus_JollyJean_SG_171020_qt_RET.wav
330,https://betterproblems-production-originals.s3.amazonaws.com/Mailchimp_BigBang_Growth_MrReynolds_NoVinyl_180912_LIB_YE.1.wav,d5c7dhaqbUa8habOdxebgUcoiGataXeQ.mp3,Mr Reynolds (No Vinyl),3,"Swagger,Kids",Mailchimp_BigBang_Growth_MrReynolds_NoVinyl_180912_LIB_YE.1.wav,data/audio/Mailchimp_BigBang_Growth_MrReynolds_NoVinyl_180912_LIB_YE.1.wav
331,https://betterproblems-production-originals.s3.amazonaws.com/LIC_IFOOD_GameOfThrones_Mus_Rivendell_60s_190412_qt.wav,eFfxjvfJf5bZfHa6bVhTcFhYdpeTbFgY.mp3,Rivendell (60s),3,"Trailer,Cinematic,Adventure,Epic Heroes",LIC_IFOOD_GameOfThrones_Mus_Rivendell_60s_190412_qt.wav,data/audio/LIC_IFOOD_GameOfThrones_Mus_Rivendell_60s_190412_qt.wav
333,https://betterproblems-production-originals.s3.amazonaws.com/17151610_TotalWireless_Balloons_Skeeter_150212_qt.wav,dqebeYjfcbgZcxihhdfPevdcawaKiMcb.mp3,Skeeter (Original),3,"Sports,Cars,Swagger,Chase & Action",17151610_TotalWireless_Balloons_Skeeter_150212_qt.wav,data/audio/17151610_TotalWireless_Balloons_Skeeter_150212_qt.wav
335,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_BOTICARIO_Quasar_Bedford_150109_qt_VN.wav,fCfqjubAeLgnfJgefpiRg5jCa3eDd8a9.mp3,Bedford (Original),3,"Sports,Swagger,Cars,Chase & Action",AFSP_BOTICARIO_Quasar_Bedford_150109_qt_VN.wav,data/audio/AFSP_BOTICARIO_Quasar_Bedford_150109_qt_VN.wav
336,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_TNT_UFC_3_GodOfWar_150107_qt_VN_Ret.wav,gKbCbMbXjAchirfDdGjveIdffWg3fq.mp3,God of War (Original),3,Swagger,AFSP_TNT_UFC_3_GodOfWar_150107_qt_VN_Ret.wav,data/audio/AFSP_TNT_UFC_3_GodOfWar_150107_qt_VN_Ret.wav
337,https://betterproblems-production-originals.s3.amazonaws.com/Instagram_Parents_Onlookers_180529_LIB_WB.wav,iAcIeBcYbCjbishffVevfeb3dJazcrfz.mp3,Onlookers (180529),3,Beach & Summer,Instagram_Parents_Onlookers_180529_LIB_WB.wav,data/audio/Instagram_Parents_Onlookers_180529_LIB_WB.wav
338,https://betterproblems-production-originals.s3.amazonaws.com/MADHIVE_BrandFilm_FutureProofs_Original_221111_Dm_104_4-4_PB_NXT.wav,gydZg3feireAiQbsfdhUhadyfufrjMjE.mp3,Future Proofs (Original),3,"Cinematic,Sci-Fi",MADHIVE_BrandFilm_FutureProofs_Original_221111_Dm_104_4-4_PB_NXT.wav,data/audio/MADHIVE_BrandFilm_FutureProofs_Original_221111_Dm_104_4-4_PB_NXT.wav
339,https://betterproblems-production-originals.s3.amazonaws.com/Enphase_SunShape_YellowBeam_Original_211019_C_105_4-4_CVV.wav,cFamasgFiJegjkdQjabhadhYgWaGdtdR.mp3,Yellow Beam (Original),3,"Babies,Technology,Pharma,Health & Beauty",Enphase_SunShape_YellowBeam_Original_211019_C_105_4-4_CVV.wav,data/audio/Enphase_SunShape_YellowBeam_Original_211019_C_105_4-4_CVV.wav
340,https://betterproblems-production-originals.s3.amazonaws.com/Verizon_Visible_WhistleParty_180131_LIB_WB.wav,hTggeGgejFjwfViLigaLjUdNhraAfhgq.mp3,Whistle Party (Original),3,"Music as Background,Cars,Swagger,Chase & Action",Verizon_Visible_WhistleParty_180131_LIB_WB.wav,data/audio/Verizon_Visible_WhistleParty_180131_LIB_WB.wav
342,https://betterproblems-production-originals.s3.amazonaws.com/BumbleBee_Anthem_FreshCatch_15s_NoVox_220225_Gbm_86_4-4_DH_NXT.wav,iagWflfTbUfIjXjCcEhniFbwhZgndH.mp3,Fresh Catch (15s - No Vox),3,"Swagger,Fashion",BumbleBee_Anthem_FreshCatch_15s_NoVox_220225_Gbm_86_4-4_DH_NXT.wav,data/audio/BumbleBee_Anthem_FreshCatch_15s_NoVox_220225_Gbm_86_4-4_DH_NXT.wav
343,https://betterproblems-production-originals.s3.amazonaws.com/Adobe_FoundationalVideos_DonVector_Original_210331_Bm_120_4-4_BEDH_NXT.wav,hhgVeMgdfxerjefufjaiiBfQgkbGefgT.mp3,Don Vector (Original),3,"Sci-Fi,Technology,Adventure",Adobe_FoundationalVideos_DonVector_Original_210331_Bm_120_4-4_BEDH_NXT.wav,data/audio/Adobe_FoundationalVideos_DonVector_Original_210331_Bm_120_4-4_BEDH_NXT.wav
344,https://betterproblems-production-originals.s3.amazonaws.com/NorthernTrust_NavigateNow_KineticMomentum_Original_210811_G_115_4-4_YE_NXT.wav,d4epceaEhNgrawjfe7a1hTaVdud7j2.mp3,Kinetic Momentum (Original),3,"Technology,Sci-Fi,Case Study,Health & Beauty,Kids",NorthernTrust_NavigateNow_KineticMomentum_Original_210811_G_115_4-4_YE_NXT.wav,data/audio/NorthernTrust_NavigateNow_KineticMomentum_Original_210811_G_115_4-4_YE_NXT.wav
345,https://betterproblems-production-originals.s3.amazonaws.com/AICP_Titles2012_DeStijl_Original_2012_SC-WB-CVK-PB.wav,ime5hkh7bWbbgYfbivbthidIdceXaJcV.mp3,De Stijl (Original),3,"Music as Background,Sci-Fi,Technology",AICP_Titles2012_DeStijl_Original_2012_SC-WB-CVK-PB.wav,data/audio/AICP_Titles2012_DeStijl_Original_2012_SC-WB-CVK-PB.wav
346,https://betterproblems-production-originals.s3.amazonaws.com/NIKE_BeijingZoom_InGame_LOOP_OP2_150714.wav,cbbNg5jGfoc2aCgceJfOdeeKiHbCbLec.mp3,Zoomin' Through Beijing (Loop 2),3,"Cinematic,Music as Background,Chase & Action,Drama,Horror,Sci-Fi",NIKE_BeijingZoom_InGame_LOOP_OP2_150714.wav,data/audio/NIKE_BeijingZoom_InGame_LOOP_OP2_150714.wav
347,https://betterproblems-production-originals.s3.amazonaws.com/Ebay_DontSettle_YaughtToo_MUS_180206_YE.wav,hhayd1eFe4hZcXhPexdhiWhEa5juhgco.mp3,Yaught Too (Original),3,"Sports,Cars,Swagger",Ebay_DontSettle_YaughtToo_MUS_180206_YE.wav,data/audio/Ebay_DontSettle_YaughtToo_MUS_180206_YE.wav
348,https://betterproblems-production-originals.s3.amazonaws.com/Ford_Rebuild_Wolferton_Original_211119_Am_124bpm_4_4_PC_VN_NXT.wav,bgfxiRjse6h5hTj8dOg9aliDiCbUcoc2.mp3,Wolferton (Original),3,Cars,Ford_Rebuild_Wolferton_Original_211119_Am_124bpm_4_4_PC_VN_NXT.wav,data/audio/Ford_Rebuild_Wolferton_Original_211119_Am_124bpm_4_4_PC_VN_NXT.wav
350,https://betterproblems-production-originals.s3.amazonaws.com/Verizon_Mnemonic_Bumpy_PeterPalmerMix_150521_Gbm_128_4-4_WB_NXT.wav,gyiecHfWjIbfhbgxd1aefpeAj5glbFjA.mp3,Bumpy (Peter Palmer Mix),3,"Swagger,Technology,Sports",Verizon_Mnemonic_Bumpy_PeterPalmerMix_150521_Gbm_128_4-4_WB_NXT.wav,data/audio/Verizon_Mnemonic_Bumpy_PeterPalmerMix_150521_Gbm_128_4-4_WB_NXT.wav
351,https://betterproblems-production-originals.s3.amazonaws.com/Starbucks_CoffeeJoy_Twilled_200804_Em_117_BE.wav,hMgpfibUhZijiFbFbMddirdfdMbRa1bY.mp3,Twilled (Original),3,Fashion,Starbucks_CoffeeJoy_Twilled_200804_Em_117_BE.wav,data/audio/Starbucks_CoffeeJoy_Twilled_200804_Em_117_BE.wav
352,https://betterproblems-production-originals.s3.amazonaws.com/Lululemon_Whitespace_Warrior_Bb_77_YE.wav,g6bGjbiIbxcvayfsa5a5j2gjd7clhdfb.mp3,Warrior (Original),3,"Whimsical & Quirky,Health & Beauty",Lululemon_Whitespace_Warrior_Bb_77_YE.wav,data/audio/Lululemon_Whitespace_Warrior_Bb_77_YE.wav
353,https://betterproblems-production-originals.s3.amazonaws.com/Dell_EncodedForms_Silicon_181012_LIB_PB.wav,iRevcdhJeUfkcVhLeWhjbBeZd4jmbphf.mp3,Silicon (Original),3,"Sci-Fi,Drama,Case Study,Technology,Fashion",Dell_EncodedForms_Silicon_181012_LIB_PB.wav,data/audio/Dell_EncodedForms_Silicon_181012_LIB_PB.wav
354,https://betterproblems-production-originals.s3.amazonaws.com/BumbleBee_Anthem_FreshCatch_30s_NoVox_220225_Gbm_86_4-4_DH_NXT.wav,fqdNaHfndke1ipb7jxjzatctfveCaBjo.mp3,Fresh Catch (No Vox),3,"Swagger,Fashion",BumbleBee_Anthem_FreshCatch_30s_NoVox_220225_Gbm_86_4-4_DH_NXT.wav,data/audio/BumbleBee_Anthem_FreshCatch_30s_NoVox_220225_Gbm_86_4-4_DH_NXT.wav
355,https://betterproblems-production-originals.s3.amazonaws.com/Nike_Joyride_BeadstiePeople_3_190916_F_4-4_120_BE.wav,e4gwj6eKbQbZiRjigWhaivgUecjseSjy.mp3,Beadstie People (3),3,"Case Study,Fashion,Health & Beauty",Nike_Joyride_BeadstiePeople_3_190916_F_4-4_120_BE.wav,data/audio/Nike_Joyride_BeadstiePeople_3_190916_F_4-4_120_BE.wav
356,https://betterproblems-production-originals.s3.amazonaws.com/MagicLeap_Elephant_Bed_TwigStopper_181120_C_120_BE.wav,bkgpcrhniJdohgjsjoeKjIiVfTi3ePdg.mp3,Twig Stopper (Original),3,"Music as Background,Case Study,Health & Beauty",MagicLeap_Elephant_Bed_TwigStopper_181120_C_120_BE.wav,data/audio/MagicLeap_Elephant_Bed_TwigStopper_181120_C_120_BE.wav
358,https://betterproblems-production-originals.s3.amazonaws.com/Eno_Videogame_HeavyOne_Original_211007_Cm_70_4-4_NR_NanaRizzini.wav,geeih6aja2e6iefSb3gjhDdRgebqeUcB.mp3,Heavy One (Original),3,"Swagger,Technology",Eno_Videogame_HeavyOne_Original_211007_Cm_70_4-4_NR_NanaRizzini.wav,data/audio/Eno_Videogame_HeavyOne_Original_211007_Cm_70_4-4_NR_NanaRizzini.wav
359,https://betterproblems-production-originals.s3.amazonaws.com/JohnnieBlonde_BrandLaunch_OsirisSweetgrass_ScatmanLoop_210503_Bb_118_4-4_JH_NXT.wav,g2g4fGhqiZbEfhgGfch6fjgZhwjbcjbG.mp3,Osiris Sweetgrass (Scatman Loop),3,Cinematic,JohnnieBlonde_BrandLaunch_OsirisSweetgrass_ScatmanLoop_210503_Bb_118_4-4_JH_NXT.wav,data/audio/JohnnieBlonde_BrandLaunch_OsirisSweetgrass_ScatmanLoop_210503_Bb_118_4-4_JH_NXT.wav
362,https://betterproblems-production-originals.s3.amazonaws.com/Band_WhatMattersMost_DuChamps_191113_Bbm_91_BE.wav,fmbmgIgmfQiJfuehf6bZg8chgdhofrjr.mp3,DuChamps (Original),3,"Music as Background,Swagger,Cinematic,Cars",Band_WhatMattersMost_DuChamps_191113_Bbm_91_BE.wav,data/audio/Band_WhatMattersMost_DuChamps_191113_Bbm_91_BE.wav
364,https://betterproblems-production-originals.s3.amazonaws.com/Carhartt_Force_Gravitation_Original_210422_Em_132_12-8_YE_NXT.wav,h2i6ckaHdSgQgsihfZhHeNe3eHeZcyb2.mp3,Gravitation (Original),3,"Sci-Fi,Sports,Cars,Technology",Carhartt_Force_Gravitation_Original_210422_Em_132_12-8_YE_NXT.wav,data/audio/Carhartt_Force_Gravitation_Original_210422_Em_132_12-8_YE_NXT.wav
365,https://betterproblems-production-originals.s3.amazonaws.com/BumbleBee_Anthem_FreshCatch_30s_220225_Gbm_86_4-4_DH_NXT.wav,dLjxcpeBb2breraDgIhPfogofmaC.mp3,Fresh Catch (Original),3,"Swagger,Fashion",BumbleBee_Anthem_FreshCatch_30s_220225_Gbm_86_4-4_DH_NXT.wav,data/audio/BumbleBee_Anthem_FreshCatch_30s_220225_Gbm_86_4-4_DH_NXT.wav
366,https://betterproblems-production-originals.s3.amazonaws.com/BEDU_2117_ConnectedUniverse_Original_220825_Am_115_4-4_CVV_NXT.wav,bkeihxi2iNdrboighAdKdZh6eRauacdl.mp3,Connected Universe (Original),3,"Music as Background,Epic Heroes",BEDU_2117_ConnectedUniverse_Original_220825_Am_115_4-4_CVV_NXT.wav,data/audio/BEDU_2117_ConnectedUniverse_Original_220825_Am_115_4-4_CVV_NXT.wav
367,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_LIC_CoppolaWinery_ShortMovie_AngoloDiCielo_NoVocals_PB_171222_qt.wav,fjhLiZggcidraBfpcCilb2hAboghfGjn.mp3,Angolo Di Cielo (No Vocals),3,"Cars,Western",AFSP_LIC_CoppolaWinery_ShortMovie_AngoloDiCielo_NoVocals_PB_171222_qt.wav,data/audio/AFSP_LIC_CoppolaWinery_ShortMovie_AngoloDiCielo_NoVocals_PB_171222_qt.wav
368,https://betterproblems-production-originals.s3.amazonaws.com/17151524_Sonos_BroadStreet_WorkingSet_170801_qt.wav,cXjqe1aEcAgghZe7bccrgQc9hZgQjPbK.mp3,Broad Street (Original),3,"Spy,Technology,Fashion",17151524_Sonos_BroadStreet_WorkingSet_170801_qt.wav,data/audio/17151524_Sonos_BroadStreet_WorkingSet_170801_qt.wav
370,https://betterproblems-production-originals.s3.amazonaws.com/Clairol_ColorConfidence_Vru_MUS_180228_LIB_YE.wav,c9hGcudubGePbCfOaDfodidTfcf1brbx.mp3,Vru (Original),3,"Cars,Magic & Fantasy,Cinematic",Clairol_ColorConfidence_Vru_MUS_180228_LIB_YE.wav,data/audio/Clairol_ColorConfidence_Vru_MUS_180228_LIB_YE.wav
371,https://betterproblems-production-originals.s3.amazonaws.com/MalariaNoMore_Zero_DrawTheLine_Original_211011_Gm_118_4-4_MHPB.wav,cfg2fhdhd8gcgOafjMfSawcActad.mp3,Draw The Line (Original),3,"Technology,Case Study,Cinematic,Health & Beauty",MalariaNoMore_Zero_DrawTheLine_Original_211011_Gm_118_4-4_MHPB.wav,data/audio/MalariaNoMore_Zero_DrawTheLine_Original_211011_Gm_118_4-4_MHPB.wav
372,https://betterproblems-production-originals.s3.amazonaws.com/GeorgeSaunders_OnStory_LaEntrada_Original_210519_WB.wav,cYdEjDjFcKgXiZilgwdoh6bzfVfWdvdo.mp3,La Entrada (Original),3,"Horror,Cinematic,Technology,Whimsical & Quirky,Magic & Fantasy",GeorgeSaunders_OnStory_LaEntrada_Original_210519_WB.wav,data/audio/GeorgeSaunders_OnStory_LaEntrada_Original_210519_WB.wav
373,https://betterproblems-production-originals.s3.amazonaws.com/Veggemo_MooMime_Original_170331.wav,ehinfBaShmiehtfVeYdDfzdwhsjCjFaa.mp3,Moo Mime (Original),3,"Whimsical & Quirky,Magic & Fantasy",Veggemo_MooMime_Original_170331.wav,data/audio/Veggemo_MooMime_Original_170331.wav
375,https://betterproblems-production-originals.s3.amazonaws.com/Kenvue_BrandFilm_SolidGround_StringsVersion_2300620_Am_90_4-4_DH_LHS_NXT.wav,i1jddJjab5ina7jUe1endVikckgxcA.mp3,Solid Ground (Strings Version),3,Sexy & Seductive,Kenvue_BrandFilm_SolidGround_StringsVersion_2300620_Am_90_4-4_DH_LHS_NXT.wav,data/audio/Kenvue_BrandFilm_SolidGround_StringsVersion_2300620_Am_90_4-4_DH_LHS_NXT.wav
376,https://betterproblems-production-originals.s3.amazonaws.com/DROPFAKE_SHHR_GeneratorX_Original_220704_Dm_105bpm_4-4_LS_NXT.wav,eUjxiLhyaPfYgndBcYaffxeUe8bZbujr.mp3,Generator X (Original),3,"Swagger,Case Study,Sports,Epic Heroes,Sci-Fi",DROPFAKE_SHHR_GeneratorX_Original_220704_Dm_105bpm_4-4_LS_NXT.wav,data/audio/DROPFAKE_SHHR_GeneratorX_Original_220704_Dm_105bpm_4-4_LS_NXT.wav
377,https://betterproblems-production-originals.s3.amazonaws.com/Pepsi_Black_Optics_181012_LIB_YE.wav,iSc6gSbxijhWfAgOiya7dfddi9hXazfO.mp3,Optics (Original),3,Health & Beauty,Pepsi_Black_Optics_181012_LIB_YE.wav,data/audio/Pepsi_Black_Optics_181012_LIB_YE.wav
378,https://betterproblems-production-originals.s3.amazonaws.com/17151571_Syfy_FuckedUpFarm_Pastorado_OP1_141010_qt.wav,hXgyhqjFgwhfjJiAawfzabhdgabsfthw.mp3,Pastorado (Op 1),3,"Cinematic,Horror",17151571_Syfy_FuckedUpFarm_Pastorado_OP1_141010_qt.wav,data/audio/17151571_Syfy_FuckedUpFarm_Pastorado_OP1_141010_qt.wav
379,https://betterproblems-production-originals.s3.amazonaws.com/EBD_Womp_180425_LIB_YE.1.wav,bOf7aShpgwhNjAhnfdgEgvjzacfaih.mp3,Womp (Original),3,"Case Study,Fashion,Technology",EBD_Womp_180425_LIB_YE.1.wav,data/audio/EBD_Womp_180425_LIB_YE.1.wav
381,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_PortoSeguro_PortoFaz_KneeCap_140718_PB.wav,hMdpcqbEjgcacib6e9jJhQhHgjcfcBbf.mp3,Knee Cap (Original),3,"Swagger,Cars,Fashion",AFSP_PortoSeguro_PortoFaz_KneeCap_140718_PB.wav,data/audio/AFSP_PortoSeguro_PortoFaz_KneeCap_140718_PB.wav
382,https://betterproblems-production-originals.s3.amazonaws.com/19-3123_LIC_QuintoAndar_Celebracao_Mus_Happiendo_191203_qt.wav,evgghtj6eMbzcJd9ihiIcfgOd8itcTeB.mp3,Happiendo (Original),3,"Cinematic,Drama,Trailer,Magic & Fantasy",19-3123_LIC_QuintoAndar_Celebracao_Mus_Happiendo_191203_qt.wav,data/audio/19-3123_LIC_QuintoAndar_Celebracao_Mus_Happiendo_191203_qt.wav
383,https://betterproblems-production-originals.s3.amazonaws.com/Netflix_TheCrown_Bodkin_191108_22h_qt.wav,dSbhbRbff6hyb8cmiLh5emhkebcBe3ib.mp3,Bodkin (Original),3,"Cinematic,Drama,Spy",Netflix_TheCrown_Bodkin_191108_22h_qt.wav,data/audio/Netflix_TheCrown_Bodkin_191108_22h_qt.wav
385,https://betterproblems-production-originals.s3.amazonaws.com/20-3190_LIC_Fila_Filme_RodrigoMahamudra_DarkLight_LB_Bm_4_4_127bpm_210302_qt.wav,hDgOd1f4ireWavjziMe2iDaOgUcahpbF.mp3,Dark Light (Original),3,"Fashion,Health & Beauty",20-3190_LIC_Fila_Filme_RodrigoMahamudra_DarkLight_LB_Bm_4_4_127bpm_210302_qt.wav,data/audio/20-3190_LIC_Fila_Filme_RodrigoMahamudra_DarkLight_LB_Bm_4_4_127bpm_210302_qt.wav
386,https://betterproblems-production-originals.s3.amazonaws.com/Absolut_Campanha2021_Floating_LB_LS_AG_Cm_4_4_130bpm_AmandaGrusVocals_210713_qt.wav,greUaBcBdkhFeucAerigb5bNehafgniH.mp3,Floating (Original),3,"Drama,Technology,Sci-Fi",Absolut_Campanha2021_Floating_LB_LS_AG_Cm_4_4_130bpm_AmandaGrusVocals_210713_qt.wav,data/audio/Absolut_Campanha2021_Floating_LB_LS_AG_Cm_4_4_130bpm_AmandaGrusVocals_210713_qt.wav
387,https://betterproblems-production-originals.s3.amazonaws.com/EnergieSchewiez_Sehshucht_TaleOfFour_RW_LIB.wav,d3bOh1fJciaedkaRdTjlhBeVa2h1eifE.mp3,Tale Of Four (Original),3,"Technology,Whimsical & Quirky,Magic & Fantasy,Pharma,Drama",EnergieSchewiez_Sehshucht_TaleOfFour_RW_LIB.wav,data/audio/EnergieSchewiez_Sehshucht_TaleOfFour_RW_LIB.wav
