Filename,Recording_S3_LocationLink,Streamable_S3_Key,Recordings,brightness,bp.Conventions (from Recordings)
LANDR-08_Antfood_SpotifyPlaylists_Platinum_190920_NoLim-Balanced-High.wav,https://betterproblems-production-originals.s3.amazonaws.com/LANDR-08_Antfood_SpotifyPlaylists_Platinum_190920_NoLim-Balanced-High.wav,bxaxfNaAa4fTcVbHfYahg8h3iGg9bUhe.mp3,Platinum (Jennzii Mix),33,"Music as Background,Swagger,Sports,Technology"
Sloomoo_OokieIckySticky_SuperHotCut_191104_Ab_118_WB.wav,https://betterproblems-production-originals.s3.amazonaws.com/Sloomoo_OokieIckySticky_SuperHotCut_191104_Ab_118_WB.wav,gzbeaYgKe2iig3iQdXf7hseNiLfhdfbY.mp3,Ookie Icky Sticky (Super Hot Cut),72,Kids
AFWW_IntergalacticRapBattleVolume2_Instrumental_191217_101_Am_WB.wav,https://betterproblems-production-originals.s3.amazonaws.com/AFWW_IntergalacticRapBattleVolume2_Instrumental_191217_101_Am_WB.wav,gxg7bbbPdzefcCe1itiHfqiTh1dUaKfo.mp3,The Intergalactic Critter Rap Battle (Volume II: Instrumental),73,"Sports,Swagger,Technology,Sci-Fi"
CottonCandyTime_Instrumental_150708_WB_102_F_1.wav,https://betterproblems-production-originals.s3.amazonaws.com/CottonCandyTime_Instrumental_150708_WB_102_F_1.wav,fTfxbbjIjLdXfDgmgiaOiWabgXdwbQb4.mp3,Cotton Candy Time (Instrumental),96,"Whimsical & Quirky,Kids"
LANDR-05_Antfood_SpotifyPlaylists_Valence_190909_NoLim-Balanced-High.wav,https://betterproblems-production-originals.s3.amazonaws.com/LANDR-05_Antfood_SpotifyPlaylists_Valence_190909_NoLim-Balanced-High.wav,ecdaegbmdIghbNfJeqaWaMemimeKbtix.mp3,Valence (Jennzii Mix),60,"Cars,Swagger,Fashion,Sports,Technology,Epic Heroes"
AFWW_IntergalacticRapBattle_FullVocalCipher_191217_101_Am_WB.wav.wav,https://betterproblems-production-originals.s3.amazonaws.com/AFWW_IntergalacticRapBattle_FullVocalCipher_191217_101_Am_WB.wav.wav,iFe4aqepf2cubNjucMjDhajVjraaavhS.mp3,The Intergalactic Critter Rap Battle (Complete Vocal Collection),73,"Sports,Swagger,Technology,Sci-Fi"
DoorDash_ChurchillDown_MoveIt(Hero)_201001_C_102_WB_SpliceSampleVocal_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/DoorDash_ChurchillDown_MoveIt%28Hero%29_201001_C_102_WB_SpliceSampleVocal_qt.wav,ighmfmjlb5dZa7cfdejmhQeliucgabaQ.mp3,Churchill Down (Move Your Body),72,"Swagger,Fashion"
LANDR-06_Antfood_SpotifyPlaylists_HigherLimits_190920_NoLim-Balanced-High.wav,https://betterproblems-production-originals.s3.amazonaws.com/LANDR-06_Antfood_SpotifyPlaylists_HigherLimits_190920_NoLim-Balanced-High.wav,iLi3bKaGiRbgbhf7d5hAiTfPilcNi9hY.mp3,Higher Limits (Jennzii Mix),61,"Swagger,Fashion"
LANDR-02_Antfood_SpotifyPlaylists_Crush_190920_NoLim-Balanced-High.wav,https://betterproblems-production-originals.s3.amazonaws.com/LANDR-02_Antfood_SpotifyPlaylists_Crush_190920_NoLim-Balanced-High.wav,djf9cPeUcMb5hjhocoaWb2gXbcfyi5bT.mp3,Crushed Above You (Jennzii Mix),68,"Swagger,Cars,Fashion,Sports"
LANDR-04_Antfood_SpotifyPlaylists_SlidPast_190923_NoLim-Balanced-High.wav,https://betterproblems-production-originals.s3.amazonaws.com/LANDR-04_Antfood_SpotifyPlaylists_SlidPast_190923_NoLim-Balanced-High.wav,fAaNeKcAdigDj9f1fwewjZhhbqa4e1da.mp3,Slid Past (Jennzii Mix),59,"Swagger,Cars,Technology,Magic & Fantasy"
LANDR-09_Antfood_SpotifyPlaylists_EarnedIt_190920_NoLim-Balanced-High.wav,https://betterproblems-production-originals.s3.amazonaws.com/LANDR-09_Antfood_SpotifyPlaylists_EarnedIt_190920_NoLim-Balanced-High.wav,bXgmjUdcf9jTjqbcjFhrf2c1aEbTfVcz.mp3,Earned It (Jennzii Mix),37,Swagger
LANDR-03_Antfood_SpotifyPlaylists_Firebrand_190909_NoLim-Balanced-High.wav,https://betterproblems-production-originals.s3.amazonaws.com/LANDR-03_Antfood_SpotifyPlaylists_Firebrand_190909_NoLim-Balanced-High.wav,gJfIfHi9jleegKbeg6gHg5jFfMeydshV.mp3,Firebrand (Jennzii Mix),85,"Cars,Epic Heroes,Adventure,Technology,Chase & Action,Sports"
DB_Podcast_WomensEntrepreneurship_Sandra_170117_HardOut_WB.wav,https://betterproblems-production-originals.s3.amazonaws.com/DB_Podcast_WomensEntrepreneurship_Sandra_170117_HardOut_WB.wav,hliqadc7dwdYbkjEaSbwgqjFjzfUjFir.mp3,Sandra (Hard Out),85,"Cinematic,Case Study"
Amazon_Bestiary_AndeanCondor_Scavenger_191219_E_82_SC.wav,https://betterproblems-production-originals.s3.amazonaws.com/Amazon_Bestiary_AndeanCondor_Scavenger_191219_E_82_SC.wav,bdfZbqezdbeMjIeTfIdwfBgLd8gcb4ew.mp3,Scavenger (Original),71,"Music as Background,Cinematic,Drama,Magic & Fantasy,Trailer"
DisneyBundle_2020_Magnetopia_200528_A_168_WB.wav,https://betterproblems-production-originals.s3.amazonaws.com/DisneyBundle_2020_Magnetopia_200528_A_168_WB.wav,hgbnjndRgXhhg5gmbYcMaSa7i8igee.mp3,Magnetopia (Original),79,Sports
FB_Portal_Boyfriend_NodeToNode_V1_200701_C_120_YE.wav,https://betterproblems-production-originals.s3.amazonaws.com/FB_Portal_Boyfriend_NodeToNode_V1_200701_C_120_YE.wav,d8iUaUcXbcgjaQeSb7alhFjljjiFb3dE.mp3,Node to Node (1),60,"Music as Background,Health & Beauty,Whimsical & Quirky,Technology"
FB_Portal_AMRoutine_ShineOnA_200713_Bb_108_DH.wav,https://betterproblems-production-originals.s3.amazonaws.com/FB_Portal_AMRoutine_ShineOnA_200713_Bb_108_DH.wav,edbQeUaYhPiDcncRhqdTb1edafeJhjiR.mp3,Shine On (A),73,"Swagger,Technology"
CovidModular_Momonia_200520_Ebm_96_WBSCPB.wav,https://betterproblems-production-originals.s3.amazonaws.com/CovidModular_Momonia_200520_Ebm_96_WBSCPB.wav,fZdvaYaTiojCbQdNcqbhcbdEa6a2blgj.mp3,Momonia (Original),72,"Health & Beauty,Case Study,Technology,Sci-Fi"
Flexshare_DeepDive_FuturaBrava_191218_G#_166_WB.wav,https://betterproblems-production-originals.s3.amazonaws.com/Flexshare_DeepDive_FuturaBrava_191218_G%23_166_WB.wav,duftaTera3bQgXcwbIiDfdbajkbqctdw.mp3,Futura Brava (Original),78,"Technology,Health & Beauty,Pharma"
Cobra_Speedzone_Crusher_191209_Em_148_RW.wav,https://betterproblems-production-originals.s3.amazonaws.com/Cobra_Speedzone_Crusher_191209_Em_148_RW.wav,ffhXeahCbJdQarczeBfOjxbuf9iiatji.mp3,Crusher (Original),69,"Chase & Action,Spy,Cars,Technology,Sports,Cinematic,Sci-Fi,Trailer"
Google_DigitalResponsibility_EverySingleTime_201116_G_160_DH.wav,https://betterproblems-production-originals.s3.amazonaws.com/Google_DigitalResponsibility_EverySingleTime_201116_G_160_DH.wav,e3b5itgLauanasjJhMjleDaOiMirfXfu.mp3,Every Single Time (Original),68,"Kids,Babies,Technology"
FB_Portal_Boyfriend_Nubu_200713_260_F_Fernando.wav,https://betterproblems-production-originals.s3.amazonaws.com/FB_Portal_Boyfriend_Nubu_200713_260_F_Fernando.wav,bXe7dgcZb8e4fmebaIjWeQege9eOhTcI.mp3,Nubu (Original),63,Technology
FBGroups_NY_ThisIsHowWeTalkOnTheMoon_191211_Abmin_124_RW.wav,https://betterproblems-production-originals.s3.amazonaws.com/FBGroups_NY_ThisIsHowWeTalkOnTheMoon_191211_Abmin_124_RW.wav,iOj1jFdugiiBbnhYiMhTeheWjkhei2in.mp3,This is How We Talk on the Moon (Original),56,"Swagger,Fashion,Health & Beauty,Technology"
Github_UnoverseAnimation_BlessThisMess_201123_F#_160_SC.wav,https://betterproblems-production-originals.s3.amazonaws.com/Github_UnoverseAnimation_BlessThisMess_201123_F%23_160_SC.wav,d6ikitcefyiIhmbFe2bEaPdpi9hec5cg.mp3,Bless this Mess (Original),75,"Technology,Whimsical & Quirky,Case Study,Sci-Fi,Kids,Sports"
Army_VirusHunter_Amoeba_200807_C#_125_YE.wav,https://betterproblems-production-originals.s3.amazonaws.com/Army_VirusHunter_Amoeba_200807_C%23_125_YE.wav,iVdUjzdNhvgffudacKeohQjQhwciiRgd.mp3,Amoeba (Original),76,"Technology,Swagger,Sports,Cars,Fashion"
EA_TheSims_RealSadBoiHours1_F#min_97bpm_200618_DH.wav,https://betterproblems-production-originals.s3.amazonaws.com/EA_TheSims_RealSadBoiHours1_F%23min_97bpm_200618_DH.wav,cXjJjtfqiQi6epfmeYa4hWfMireMcMiB.mp3,Real Sad Boi Hours (1),41,"Music as Background,Health & Beauty"
Google_DigitalResponsibility_S@lamd3r!_201109_F_122_WB.wav,https://betterproblems-production-originals.s3.amazonaws.com/Google_DigitalResponsibility_S%40lamd3r%21_201109_F_122_WB.wav,eBdlhZbpjzftjEfOaDgyhSdDfsgRgDaQ.mp3,S@lamd3r! (Original),71,"Whimsical & Quirky,Technology"
Cupcake_ChooseJoy_OakGrove_200131_D#_120_DH.wav,https://betterproblems-production-originals.s3.amazonaws.com/Cupcake_ChooseJoy_OakGrove_200131_D%23_120_DH.wav,cPjka5aGgcfkcTjzakb1i2iriHi6jpaw.mp3,Oak Grove (Original),76,"Swagger,Cinematic,Comedy,Trailer"
Google_Dumbledore_Alaluna_200519_C_Amb_BE.wav,https://betterproblems-production-originals.s3.amazonaws.com/Google_Dumbledore_Alaluna_200519_C_Amb_BE.wav,h1ergGgrbzjcjrgXgHaFfhdfdscVeGa8.mp3,Alaluna (Original),66,"Music as Background,Cinematic,Magic & Fantasy"
Facebook_NY_Kennebunk_BackToTheBasics(Parent)_191216_144_E_WB_.wav,https://betterproblems-production-originals.s3.amazonaws.com/Facebook_NY_Kennebunk_BackToTheBasics%28Parent%29_191216_144_E_WB_.wav,ewhgboh7b8d6dEaqhCeFaXcpgmeqfu.mp3,Kennebunk (Back to the Basics),82,"Cars,Sports,Adventure"
Flexshare_DeepDive_Flytrade_191218_C_120_RW.wav,https://betterproblems-production-originals.s3.amazonaws.com/Flexshare_DeepDive_Flytrade_191218_C_120_RW.wav,i8bugceDdueajDh1hajgbufpeoiViUhx.mp3,Flytrade (Original),88,"Case Study,Technology"
Cupcake_ChooseJoy_ZipBoom_Instrumental_191203_120_Bm_WB.wav,https://betterproblems-production-originals.s3.amazonaws.com/Cupcake_ChooseJoy_ZipBoom_Instrumental_191203_120_Bm_WB.wav,hnfDesjtcCgoesiciJjWiAe6a7fhecfq.mp3,Zip Boom (Instrumental),75,"Comedy,Whimsical & Quirky,Chase & Action"
Github_UniverseAnimation_TessellationDemo_201119_A#m_111_YE.wav,https://betterproblems-production-originals.s3.amazonaws.com/Github_UniverseAnimation_TessellationDemo_201119_A%23m_111_YE.wav,gpgyg6jacCdlgCfMifeXf5eah4eXcJaP.mp3,Tessellation (Demo),36,"Music as Background,Swagger,Epic Heroes,Sci-Fi,Cinematic,Technology"
Band_WhatMattersMost_TheStraightAhead_190809_Cm_96_WB.wav,https://betterproblems-production-originals.s3.amazonaws.com/Band_WhatMattersMost_TheStraightAhead_190809_Cm_96_WB.wav,cdahighUj8d5dnfjeMd8acdtaKfNePeF.mp3,The Straight Ahead (Original),16,"Swagger,Trailer,Magic & Fantasy,Epic Heroes,Chase & Action,Sports"
Google_DigitalResponsibility_SesameSeed_200915_C_110_SC.wav,https://betterproblems-production-originals.s3.amazonaws.com/Google_DigitalResponsibility_SesameSeed_200915_C_110_SC.wav,bwdwfWbwc7glejhlbxe9gDj6hchAiGci.mp3,Sesame Seed (Original),81,"Kids,Technology"
FB_Portal_Boyfriend_FamilyTimes_200804_F#_160_WB.wav,https://betterproblems-production-originals.s3.amazonaws.com/FB_Portal_Boyfriend_FamilyTimes_200804_F%23_160_WB.wav,fzgVjjhMh2cIcTfojXeQguf6bbhwcx.mp3,Family Times (Original),89,"Music as Background,Babies,Kids,Health & Beauty"
Amazon_Bestiary_Elephant_SunSebastian_G_120_BE.wav,https://betterproblems-production-originals.s3.amazonaws.com/Amazon_Bestiary_Elephant_SunSebastian_G_120_BE.wav,iHiJcZgNiRfyhga8dtcRfYfojeeMfgcS.mp3,Sun Sebastian (Original),36,Music as Background
FB_Portal_AMRoutine_Hopscotch_200713_121_F_DH.wav,https://betterproblems-production-originals.s3.amazonaws.com/FB_Portal_AMRoutine_Hopscotch_200713_121_F_DH.wav,eXhXcJfdfGjKjJaWcbfqbJh6irb6d8bQ.mp3,Hopscotch (Original),70,"Whimsical & Quirky,Kids"
FBGroups_NY_Beetletown_FullSpectrum_191216_150_C_WB.wav,https://betterproblems-production-originals.s3.amazonaws.com/FBGroups_NY_Beetletown_FullSpectrum_191216_150_C_WB.wav,jzfWbadRiSa4ipf2hAfRd3gehIe7jm.mp3,Beetletown (Full Spectrum),87,"Whimsical & Quirky,Comedy,Kids,Adventure"
Google_Dyna_GlassMountains_200331_A_110_DH_EditC.wav,https://betterproblems-production-originals.s3.amazonaws.com/Google_Dyna_GlassMountains_200331_A_110_DH_EditC.wav,gBapgselbEgEbHcgcfdLiJimdGdFcHiz.mp3,Glass Mountains (Op. C),69,"Whimsical & Quirky,Case Study,Kids"
Band_WhatMattersMost_DuChamps_191113_Bbm_91_BE.wav,https://betterproblems-production-originals.s3.amazonaws.com/Band_WhatMattersMost_DuChamps_191113_Bbm_91_BE.wav,fmbmgIgmfQiJfuehf6bZg8chgdhofrjr.mp3,DuChamps (Original),37,"Music as Background,Swagger,Cinematic,Cars"
Band_AnthemCampaign_RasonICoach_191113_D_110_WBRWBE.wav,https://betterproblems-production-originals.s3.amazonaws.com/Band_AnthemCampaign_RasonICoach_191113_D_110_WBRWBE.wav,cvgkdFdReQcIdGgvjEbUhSdibWaYggeP.mp3,They Might Be (Original),43,Cinematic
FB_Portal_Boyfriend_BenoitLabreque_Instrumental_200804_Am_129_WB.wav,https://betterproblems-production-originals.s3.amazonaws.com/FB_Portal_Boyfriend_BenoitLabreque_Instrumental_200804_Am_129_WB.wav,dpfEfqg9eciyeHdheOfibygWgFa1hJfE.mp3,Benoit Labreque (Instrumental),44,"Swagger,Fashion"
BULLEIT_Portraits+UrbanRenewal_MidCityBounceBeats_191113_120_WBPC.wav,https://betterproblems-production-originals.s3.amazonaws.com/BULLEIT_Portraits%2BUrbanRenewal_MidCityBounceBeats_191113_120_WBPC.wav,brclbQaEdvhMjJf1aZjshSgAiGfGdafB.mp3,Mid City Bounce (Beats),29,"Technology,Sports,Cars,Chase & Action"
Google_DigitalResponsibility_RockMobster_201102_G_120_BE.wav,https://betterproblems-production-originals.s3.amazonaws.com/Google_DigitalResponsibility_RockMobster_201102_G_120_BE.wav,emjGgJf7ciiweAeHbSarirf7cYf6fxa9.mp3,Rock Mobster (Original),66,"Whimsical & Quirky,Technology"
Cupcake_ChooseJoy_Bustelo_200103_115_D#_DH.wav,https://betterproblems-production-originals.s3.amazonaws.com/Cupcake_ChooseJoy_Bustelo_200103_115_D%23_DH.wav,eFg8gPbPjZixatcSieevd7dlg1ewdYfx.mp3,Bustelo (Original),50,Chase & Action
DisneyBundle_2020_BulletTrain_200713_G_152_DH.wav,https://betterproblems-production-originals.s3.amazonaws.com/DisneyBundle_2020_BulletTrain_200713_G_152_DH.wav,bfiuizbDb7eajRinc5fkgWckbkbQc6gr.mp3,Bullet Train (Original),63,"Cinematic,Adventure,Magic & Fantasy,Kids"
Cupcake_ChooseJoy_ZipBoom_191203_120_Bm_WB.wav,https://betterproblems-production-originals.s3.amazonaws.com/Cupcake_ChooseJoy_ZipBoom_191203_120_Bm_WB.wav,dfj6cli7f3atdUf4aOh6eJbxibhjag.mp3,Zip Boom (Original),75,"Whimsical & Quirky,Comedy,Chase & Action"
FBGroups_NY_Capybara_200103_Am_120_DH.wav,https://betterproblems-production-originals.s3.amazonaws.com/FBGroups_NY_Capybara_200103_Am_120_DH.wav,dobXj9dubkaAjliMdaetidayjbhcgtjt.mp3,Capybara (Original),58,"Swagger,Fashion,Kids"
Google_DigitalResponsibility_LockAndKey_NoVox_200904_Db_140_YE.wav,https://betterproblems-production-originals.s3.amazonaws.com/Google_DigitalResponsibility_LockAndKey_NoVox_200904_Db_140_YE.wav,cHg2hfatbqajaTiOfGjmj2eLgYiriIjg.mp3,Lock and Key (No Vocals),71,"Sci-Fi,Cinematic"
FB_Portal_Boyfriend_BenoitLabreque_Vox(TH)_200804_Am_129_WB.wav,https://betterproblems-production-originals.s3.amazonaws.com/FB_Portal_Boyfriend_BenoitLabreque_Vox%28TH%29_200804_Am_129_WB.wav,eTc9cshKj5b8fmbbiqdQhzizikbKfab1.mp3,Benoit Labreque (Vocals),44,"Swagger,Fashion"
CarterCenter_Vote_GetYourPluribusOn_MUS_200929_C_114_WB_JFFlute.wav,https://betterproblems-production-originals.s3.amazonaws.com/CarterCenter_Vote_GetYourPluribusOn_MUS_200929_C_114_WB_JFFlute.wav,g3aGaZaNbNcXf9abgvgihAfzbpiEjei8.mp3,Get Your Pluribus On (Original Harder Snare),76,Whimsical & Quirky
EA_TheSims_RealSadBoiHours2_F#min_97bpm_200618_DH.wav,https://betterproblems-production-originals.s3.amazonaws.com/EA_TheSims_RealSadBoiHours2_F%23min_97bpm_200618_DH.wav,fWgrcRjLdAdwcAbtjMbyfQj5djgWiPcN.mp3,Real Sad Boi Hours (2),41,"Music as Background,Health & Beauty"
Github_UnoverseAnimation_Swerve_201123_G#_111_WB.wav,https://betterproblems-production-originals.s3.amazonaws.com/Github_UnoverseAnimation_Swerve_201123_G%23_111_WB.wav,hRhdchhXhveZh4b1ayeXhQa4jdfvdcga.mp3,Swerve (Original),81,"Case Study,Health & Beauty,Technology,Sci-Fi"
Google_Dyna_Deltapod_200507_A_133_BE.wav,https://betterproblems-production-originals.s3.amazonaws.com/Google_Dyna_Deltapod_200507_A_133_BE.wav,gmjve7dGhKdHjQfFbVeXjhgEbEiSj4h6.mp3,Deltapod (Original),69,"Fashion,Sports"
Cobra_Speedzone_Ricochet_191217_C#m_120_YE.wav,https://betterproblems-production-originals.s3.amazonaws.com/Cobra_Speedzone_Ricochet_191217_C%23m_120_YE.wav,c4dngVcYaNajiDcHcejuclc8dBjbgkbV.mp3,Ricochet (Original),71,"Trailer,Sci-Fi,Cinematic,Chase & Action"
Google_DigitalResponsibility_LockAndKey__200904_Db_140_YE.wav,https://betterproblems-production-originals.s3.amazonaws.com/Google_DigitalResponsibility_LockAndKey__200904_Db_140_YE.wav,d3dTh8e6hzefdneccLiYcvgbjRfVeIcH.mp3,Lock and Key (Vocals),71,"Sci-Fi,Cinematic"
CarterCenter_Vote_SuffragioInD_201111_Dm_104_BE.wav,https://betterproblems-production-originals.s3.amazonaws.com/CarterCenter_Vote_SuffragioInD_201111_Dm_104_BE.wav,gpbIdhcbdzhcbaatgnffiXapeojqjSbY.mp3,Suffrafio in D (Original),42,Trailer
Cupcake_ChooseJoy_FabulousAndFresh_191201_134_B_WB.wav,https://betterproblems-production-originals.s3.amazonaws.com/Cupcake_ChooseJoy_FabulousAndFresh_191201_134_B_WB.wav,h2iZjFjadMcfiTaDh5dOgDbketbjjDaR.mp3,Fabulous & Fresh (Original),79,Health & Beauty
Amazon_Bestiary_AtollaJellyfish_Atolls_191111_E_112_WB.wav,https://betterproblems-production-originals.s3.amazonaws.com/Amazon_Bestiary_AtollaJellyfish_Atolls_191111_E_112_WB.wav,hOjKcEiIbpeNi2fKenfohEa4a9cMdBen.mp3,Atolls (Original),39,"Music as Background,Case Study,Health & Beauty"
GiftNow_TheExchange_HeadSwim_85_D_RW_Lib.wav,https://betterproblems-production-originals.s3.amazonaws.com/GiftNow_TheExchange_HeadSwim_85_D_RW_Lib.wav,fPagcGi6bIcrf3ghgBjCapdlbAj5gGgl.mp3,Head Swim (Original),64,"Case Study,Health & Beauty,Pharma"
Google_Dyna_GlassMountains_200331_A_110_DH_EditB.wav,https://betterproblems-production-originals.s3.amazonaws.com/Google_Dyna_GlassMountains_200331_A_110_DH_EditB.wav,jLjIenjLhqh1b8iOeejCfSiPaWhkbW.mp3,Glass Mountains (Op. B),69,"Whimsical & Quirky,Case Study,Kids"
EmpireStateDream_InternationalStar_RevolvingDoors_StereoMIX_190802_DH.wav,https://betterproblems-production-originals.s3.amazonaws.com/EmpireStateDream_InternationalStar_RevolvingDoors_StereoMIX_190802_DH.wav,hxjucfcFglamdlhPdpi5gcfXhKenc6j8.mp3,Revolving Doors (Mix),74,Cinematic
EmpireStateDream_InternationalStar_RevolvingDoors_StereoMUS_190802_DH.wav,https://betterproblems-production-originals.s3.amazonaws.com/EmpireStateDream_InternationalStar_RevolvingDoors_StereoMUS_190802_DH.wav,iiiNatg3eJhqi8hVc6hMfifMfXedhIjF.mp3,Revolving Doors (Mus),74,Cinematic
Amazon_Bestiary_Ibex_Ramekin_Em_Amb_BERW.wav,https://betterproblems-production-originals.s3.amazonaws.com/Amazon_Bestiary_Ibex_Ramekin_Em_Amb_BERW.wav,dDgTbyj7fJg8iEgLe6jYhGiUcageeSbk.mp3,Ramekin (Original),37,"Music as Background,Cinematic,Drama,Magic & Fantasy"
Amazon_Bestiary_BlueWhale_Rorquals_190829_G#_78_YE.wav,https://betterproblems-production-originals.s3.amazonaws.com/Amazon_Bestiary_BlueWhale_Rorquals_190829_G%23_78_YE.wav,brj7emhrcYfqibeMdJhGeJcVfVaUdViA.mp3,Rorquals (Original),38,"Music as Background,Sci-Fi,Cinematic,Magic & Fantasy,Adventure"
Google_Dumbledore_Tunnel_NaturalHabitat_200320_F_120_SC.wav,https://betterproblems-production-originals.s3.amazonaws.com/Google_Dumbledore_Tunnel_NaturalHabitat_200320_F_120_SC.wav,iDeTeBaIcigUhgekgJfNdvbgeNdMfWdx.mp3,Natural Habitat (Original),90,"Whimsical & Quirky,Kids,Adventure"
FB_Portal_Boyfriend_NodeToNode_V2_200701_C_120_YE.wav,https://betterproblems-production-originals.s3.amazonaws.com/FB_Portal_Boyfriend_NodeToNode_V2_200701_C_120_YE.wav,cPdigxiCiCijdlfybKfueYhIdZeAaGaF.mp3,Node to Node (2),60,"Music as Background,Health & Beauty,Whimsical & Quirky,Technology"
Google_DigitalResponsibility_Yappa_201116_G_140_RWYE.wav,https://betterproblems-production-originals.s3.amazonaws.com/Google_DigitalResponsibility_Yappa_201116_G_140_RWYE.wav,eLhKb4eDeFeQdjjUfOfYiFagjWdUd8eq.mp3,Yappa (Original),78,"Whimsical & Quirky,Kids,Adventure"
Cobra_Speedzone_Commander_Product_200204_A_120_SC.wav,https://betterproblems-production-originals.s3.amazonaws.com/Cobra_Speedzone_Commander_Product_200204_A_120_SC.wav,hjbEdXhQjgcqiqieiyhLhaezeTcHhcds.mp3,Commander (Original),15,"Cars,Fashion,Chase & Action,Horror,Cinematic,Epic Heroes"
Flexshare_DeepDive_StrongBones_191022_D_128_SC.wav,https://betterproblems-production-originals.s3.amazonaws.com/Flexshare_DeepDive_StrongBones_191022_D_128_SC.wav,cRjbeiiUeFgOetj8f1h2gOj7jPhEhPbI.mp3,Steong Bones (Original),88,"Music as Background,Babies,Kids,Pharma,Whimsical & Quirky,Adventure,Technology"
CarterCenter_Vote_GetYourPluribusOn_SnareSofter_MUS_210104_C_114_WB_JFFlute.wav,https://betterproblems-production-originals.s3.amazonaws.com/CarterCenter_Vote_GetYourPluribusOn_SnareSofter_MUS_210104_C_114_WB_JFFlute.wav,dbeUhPbGbCatgtcIbJgwf1fCi7ehgvhz.mp3,Get Your Pluribus On (Hero Softer Snare),76,Whimsical & Quirky
Apeel_Manifesto_Botanist_200513_D#_85_SC.wav,https://betterproblems-production-originals.s3.amazonaws.com/Apeel_Manifesto_Botanist_200513_D%23_85_SC.wav,b4flcybKeQgxcvg4eTbJbkfHgKeRcRaS.mp3,Botanist (Original),59,"Music as Background,Technology,Sci-Fi,Adventure,Magic & Fantasy"
Biotene_BLT_Revere_191105_G_100_SC.wav,https://betterproblems-production-originals.s3.amazonaws.com/Biotene_BLT_Revere_191105_G_100_SC.wav,ddf4cofkbjdFh1dafYi1f4cvaPaEhkir.mp3,Revere (Original),20,"Nostalgia Evoking,Cinematic"
DisneyBundle_2020_CatalinaBallerina_200528_F_120_BE.wav,https://betterproblems-production-originals.s3.amazonaws.com/DisneyBundle_2020_CatalinaBallerina_200528_F_120_BE.wav,fPe7bIdsdhjSiUgHg5jZeBfxcqhVcAgc.mp3,Catalina Ballerina (Original),86,"Whimsical & Quirky,Magic & Fantasy,Adventure,Kids"
FB_AKAPortal_Boyfriend_LaMaison_200701_Am_122_SC.wav,https://betterproblems-production-originals.s3.amazonaws.com/FB_AKAPortal_Boyfriend_LaMaison_200701_Am_122_SC.wav,f1gjhYckg3gEeMivhKjLhIc9eofzeK.mp3,La Maison (Original),67,Swagger
Amazon_Bestiary_MantaRay_Cloak_191219_E_80_SC.wav,https://betterproblems-production-originals.s3.amazonaws.com/Amazon_Bestiary_MantaRay_Cloak_191219_E_80_SC.wav,bGaFgkjhcHgaj2eCbIcHd7epfpccfTfa.mp3,Cloak (Original),19,"Music as Background,Technology,Cinematic,Magic & Fantasy,Sci-Fi"
FB_Portal_Boyfriend_SaintMartin_Vintage_200804_E_136_WB.wav,https://betterproblems-production-originals.s3.amazonaws.com/FB_Portal_Boyfriend_SaintMartin_Vintage_200804_E_136_WB.wav,dsgMfcgMgGfZfvbBfbc4gfdbhLdqhHj6.mp3,Saint Martin (Vintage),71,Whimsical & Quirky
DisneyBundle_2020_GetMoving_200423_Dm_118_SC.wav,https://betterproblems-production-originals.s3.amazonaws.com/DisneyBundle_2020_GetMoving_200423_Dm_118_SC.wav,flhUc9ahjfivcyehcliIgqhibncQidj2.mp3,Get Moving (Original),60,"Swagger,Technology,Kids"
GetSome_LongInstrumental_200604_C_102_WB.wav,https://betterproblems-production-originals.s3.amazonaws.com/GetSome_LongInstrumental_200604_C_102_WB.wav,hLj5fqdKeMgye4gvcEeTavhQf5csi7.mp3,Get Some (Instrumental),41,Swagger
EmpireStateDream_Venus_181009_AA.wav,https://betterproblems-production-originals.s3.amazonaws.com/EmpireStateDream_Venus_181009_AA.wav,flgDdQgqdcj4cigkhTcaj9jZbJjAdZex.mp3,Venus de Midtown (Original),32,"Cinematic,Magic & Fantasy"
FB_Portal_AMRoutine_ShineOnB_200713_Bb_108_DH.wav,https://betterproblems-production-originals.s3.amazonaws.com/FB_Portal_AMRoutine_ShineOnB_200713_Bb_108_DH.wav,gXhafzbFfvfofNbIiCftedgda1bKjqiE.mp3,Shine On (B),73,"Swagger,Technology"
