,Filename,Recording_S3_LocationLink,Streamable_S3_Key,Recordings,brightness,bp.Conventions (from Recordings)
488,Accor_Seeker_Quotient_MUS_180531_LIB_YE.wav,https://betterproblems-production-originals.s3.amazonaws.com/Accor_Seeker_Quotient_MUS_180531_LIB_YE.wav,c1h6gWiUikiJaTjwdzdFiMcnefe4iPdd.mp3,Quotient (Clean Mix),4,"Magic & Fantasy,Technology,Cinematic,Sci-Fi,Fashion,Horror"
489,Accor_Seeker_Quotient_MUS_WithStations_180531_LIB_YE.wav,https://betterproblems-production-originals.s3.amazonaws.com/Accor_Seeker_Quotient_MUS_WithStations_180531_LIB_YE.wav,hedhhTeBfZfrfBaOgWbCcMg2dOixb6c5.mp3,Quotient (Soundscape Mix),4,"Technology,Cinematic,Magic & Fantasy,Sci-Fi,Fashion,Horror"
490,AFSP_MIT_CascaGrossa_Homesick_PB_150605_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_MIT_CascaGrossa_Homesick_PB_150605_qt.wav,fCifjVeydQgMekedhfc6gVeseydKhIgM.mp3,Homesick (Original),4,"Cars,Drama,Adventure"
491,EnergieSchewiez_Sehshucht_FoggyMountains_191025.wav,https://betterproblems-production-originals.s3.amazonaws.com/EnergieSchewiez_Sehshucht_FoggyMountains_191025.wav,gegqdPg4cViCcViJeje7e6fbdefzg1g9.mp3,Foggy Mountains (Original),4,"Cinematic,Magic & Fantasy,Whimsical & Quirky,Adventure"
492,Thorne_HealthyAging_RoseWaterTheory_Original_220331_A_120_4-4_BE_NXT.wav,https://betterproblems-production-originals.s3.amazonaws.com/Thorne_HealthyAging_RoseWaterTheory_Original_220331_A_120_4-4_BE_NXT.wav,c6dmb3eQiPcYc1cWeJdJhxffg4iBfobw.mp3,Rose Water Theory (Original),4,"Technology,Fashion,Health & Beauty"
493,Desperados_PE_Dunes_181218_LIB_PB.wav,https://betterproblems-production-originals.s3.amazonaws.com/Desperados_PE_Dunes_181218_LIB_PB.wav,f6dsbsiog3gIj1djdogchaeCeKf4hNc2.mp3,Dunes (Original),4,"Music as Background,Swagger,Fashion"
494,UberRewards_GoGoGo_GetSome_181205_Cm_102_WB.wav,https://betterproblems-production-originals.s3.amazonaws.com/UberRewards_GoGoGo_GetSome_181205_Cm_102_WB.wav,iXceipcaaEgxeReshfaZblhAbHcnjBcj.mp3,Get Some (Vocals),4,Swagger
495,17150732_Ben&Jerry's_OSW_LetMeIn_MaleDale_160830_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/17150732_Ben%26Jerry%27s_OSW_LetMeIn_MaleDale_160830_qt.wav,dLjhcvbaiKjtazgGhZgqfojqh9gQilge.mp3,Let Me In (Vocal Male),4,"Health & Beauty,Drama,Cinematic"
496,OldNavy_YouVsMe_WalkWithMe_Instrumental_200713_F#m_80_WB.wav,https://betterproblems-production-originals.s3.amazonaws.com/OldNavy_YouVsMe_WalkWithMe_Instrumental_200713_F%23m_80_WB.wav,drhSd5gIg5fSc5cta4dlcRaafQjndjam.mp3,Walk With Me (Instrumental),4,"Swagger,Cinematic,Epic Heroes"
497,AFSP_Itau_BBAeRelacionamentos_ManyHands_LB_171031_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_Itau_BBAeRelacionamentos_ManyHands_LB_171031_qt.wav,e7exehfjhEakhKd6eZgCdagKbJgJjhgZ.mp3,Many Hands (Original),4,"Cinematic,Drama,Magic & Fantasy"
498,17150730_Ben&Jerry's_OSW_BetterTogether_VOX_160826_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/17150730_Ben%26Jerry%27s_OSW_BetterTogether_VOX_160826_qt.wav,fagfdxhhcrbteGfvcgg4fFb9bVc3gddZ.mp3,Let Me In (Demo Guide),4,"Health & Beauty,Drama,Cinematic"
499,Google_DefendTheUser_RedDreams_Original_220727_E_68_4-4_CVV_NXT.wav,https://betterproblems-production-originals.s3.amazonaws.com/Google_DefendTheUser_RedDreams_Original_220727_E_68_4-4_CVV_NXT.wav,f6hbbfbtghc4bHcFcFaihsccgpbVje.mp3,Red Dreams (Original),4,"Technology,Adventure,Cinematic,Magic & Fantasy"
500,17151219_Magnolia_Instagram_Wallace_170811_LIBRARY_PSB.wav,https://betterproblems-production-originals.s3.amazonaws.com/17151219_Magnolia_Instagram_Wallace_170811_LIBRARY_PSB.wav,eza7a3i9iRfpfOddcxaniua1f9debBah.mp3,Wallace (Original),4,"Sports,Cars,Swagger"
501,17150949_Facebook_Groups_Soothed_OpA_MUS_160523_qt.1.aif,https://betterproblems-production-originals.s3.amazonaws.com/17150949_Facebook_Groups_Soothed_OpA_MUS_160523_qt.1.aif,foaOhxiqidiPjPepjXjUjSgti6eSas.mp3,Soothed (Op A),4,"Health & Beauty,Music as Background,Technology"
502,Band_AnthemCampaign_RasonICoach_191113_D_110_WBRWBE.wav,https://betterproblems-production-originals.s3.amazonaws.com/Band_AnthemCampaign_RasonICoach_191113_D_110_WBRWBE.wav,cvgkdFdReQcIdGgvjEbUhSdibWaYggeP.mp3,They Might Be (Original),4,Cinematic
503,KARST_Horizontal_FlowerFlow_Original_221124_E_120_NA_RW_NXT.wav,https://betterproblems-production-originals.s3.amazonaws.com/KARST_Horizontal_FlowerFlow_Original_221124_E_120_NA_RW_NXT.wav,fxiKeqcradcohbfQfwhhffi2g1djiAaV.mp3,Flower Flow (Original),4,Music as Background
504,Vitasay_50+_Campanha5.0_HardFloor_LB_Dm_4_4_152bpm_210330_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/Vitasay_50%2B_Campanha5.0_HardFloor_LB_Dm_4_4_152bpm_210330_qt.wav,fubHcpbtiihbbxefbtguicgyewbzj2.mp3,Hard Floor (Original),4,"Technology,Swagger,Fashion,Sci-Fi"
505,AFSP_Corona_Anos90_Epoch_151119_qt_VN.wav,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_Corona_Anos90_Epoch_151119_qt_VN.wav,iFdJgRjgiAi2bLcMd5j7izjlgFg9jSc2.mp3,Epoch (Original),4,"Sports,Cinematic,Drama,Cars"
506,GOOSSENS_EindelijkThuis_DogwoodBlossom_RW_210118.1_A_95_Duple_RW.wav,https://betterproblems-production-originals.s3.amazonaws.com/GOOSSENS_EindelijkThuis_DogwoodBlossom_RW_210118.1_A_95_Duple_RW.wav,dgbLcAbFjEcVgZcWgQhBgLeFafazebi5.mp3,Dogwood Blossom (Original),4,"Whimsical & Quirky,Health & Beauty"
507,AFSP_INATAA_TerapiaDeCaes_Lua_Repertorio_PB_160510_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_INATAA_TerapiaDeCaes_Lua_Repertorio_PB_160510_qt.wav,ifjjiEcxghhPb1fLiEdFhxgmbniFjHcq.mp3,Lua (Original),4,"Cinematic,Epic Heroes,Drama"
508,Spotify_AnchorSubscriptions_DreamersLand_BPM160_C_4-4_DR_210803.wav,https://betterproblems-production-originals.s3.amazonaws.com/Spotify_AnchorSubscriptions_DreamersLand_BPM160_C_4-4_DR_210803.wav,eIezgVhvhCbcjifGfsf2a1hMgtjFcGiu.mp3,Dreamers Land (Original),4,"Fashion,Swagger,Health & Beauty"
509,Lululemon_CycloCoastMovementI_191218_F#_120_WB.wav,https://betterproblems-production-originals.s3.amazonaws.com/Lululemon_CycloCoastMovementI_191218_F%23_120_WB.wav,eDhlceeifleqfHgqdqbdfxg2e7jSa7cO.mp3,Cyclo Coast (Movement I),4,"Music as Background,Case Study,Technology,Sci-Fi"
510,17150735_Ben&Jerry's_OSW_ShutMeOut_160818_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/17150735_Ben%26Jerry%27s_OSW_ShutMeOut_160818_qt.wav,dAdhjKabhoarfAbXgchZaBhwjscLagbf.mp3,Shut Me Out (Original),4,"Nostalgia Evoking,Tugging on Heartstrings"
511,Ford_FusionCampaign_Perception_HellHunter_Original_121312.wav,https://betterproblems-production-originals.s3.amazonaws.com/Ford_FusionCampaign_Perception_HellHunter_Original_121312.wav,dLfqf8dwe3bsjzcobVbqabe9ikjiiOeC.mp3,Hell Hunter (Original),4,"Epic Heroes,Magic & Fantasy,Cinematic"
512,ALLEGRA_SayYes_HeartFrequency_Original_220607_Ab_162_4-4_LB.wav,https://betterproblems-production-originals.s3.amazonaws.com/ALLEGRA_SayYes_HeartFrequency_Original_220607_Ab_162_4-4_LB.wav,hOgiargfjSgKe6ftj5jGamgngsaieg.mp3,Heart Frequency (Original),4,"Music as Background,Health & Beauty"
513,17151737_ZahaHadid_Intro_MUS_150824_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/17151737_ZahaHadid_Intro_MUS_150824_qt.wav,bxiWi6fhdviuhqhsfEjdizfgbvfoeUjK.mp3,The Architect (Alt),4,"Cinematic,Magic & Fantasy"
514,Google_DefendTheUser_TheBBoy_Original_220916_Gm_110_4-4_ZG-BE_DTUBrass.wav,https://betterproblems-production-originals.s3.amazonaws.com/Google_DefendTheUser_TheBBoy_Original_220916_Gm_110_4-4_ZG-BE_DTUBrass.wav,ixbYcCbje4fQecezdNjBd6fDikesig.mp3,The B-Boy (Original),4,"Swagger,Fashion"
515,AFSP_TAM_Encontros_Together_141126_qt_VN.wav,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_TAM_Encontros_Together_141126_qt_VN.wav,eFfaaRfDgJhIbUjNagebbxaNfueFbRdQ.mp3,Together (Original),4,"Drama,Pharma,Cinematic"
516,1220 FreeMind.wav,https://betterproblems-production-originals.s3.amazonaws.com/1220+FreeMind.wav,cRbVdLeEbxbmfDgya6amdMcpbKjlfCil.mp3,Free Mind (Short Version),4,"Drama,Cinematic,Magic & Fantasy"
517,Goldi_Geld_Vocals_171004.wav,https://betterproblems-production-originals.s3.amazonaws.com/Goldi_Geld_Vocals_171004.wav,flcuiVigcOi8cjcZdTiJffdMb8bbjxhC.mp3,Geld (Vox),4,"Kids,Swagger"
518,Ooredoo_Messi_Wick_151016_Em_115_4-4_WB_ATEdit_220121.wav,https://betterproblems-production-originals.s3.amazonaws.com/Ooredoo_Messi_Wick_151016_Em_115_4-4_WB_ATEdit_220121.wav,buh8apf1g3j7jxdPiRhBiCipapfNf3iQ.mp3,Wick (Original),4,"Sports,Swagger"
519,Cupcake_ChooseJoy_JuniorTint_200213_115_Em_BE.wav,https://betterproblems-production-originals.s3.amazonaws.com/Cupcake_ChooseJoy_JuniorTint_200213_115_Em_BE.wav,cih4b8jBhngdf5b9iQgFiWeBelh2aTeW.mp3,Junior Tint (Original),4,Babies
520,VerizonRewards_Want_Tendam_190430_Em_107_BE.wav,https://betterproblems-production-originals.s3.amazonaws.com/VerizonRewards_Want_Tendam_190430_Em_107_BE.wav,hBagcyikhVdojde2fad2jUcBe1aEhbin.mp3,Tendam (Original),4,"Music as Background,Case Study,Health & Beauty,Technology"
521,Clash_Rascals_Getafix_180605_LIB_PB.wav,https://betterproblems-production-originals.s3.amazonaws.com/Clash_Rascals_Getafix_180605_LIB_PB.wav,eGfBaZhMdAb4aLftiubQdbgJamfmf5em.mp3,Getafix (Original),4,"Whimsical & Quirky,Drama,Magic & Fantasy"
522,Bloomberg_Fishtanks_15s_062112.wav,https://betterproblems-production-originals.s3.amazonaws.com/Bloomberg_Fishtanks_15s_062112.wav,fbd5jqguh3eGgqd6aSjSaDdMjfeocRj5.mp3,Fishtanks (15s),4,"Technology,Whimsical & Quirky,Babies"
523,17151054_Google_EarthVR_JourneyToSpace_RainbowChild_MUS_160422_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/17151054_Google_EarthVR_JourneyToSpace_RainbowChild_MUS_160422_qt.wav,dqi2ezewbfbNdoefdkezjbdUfFbRcmf5.mp3,Rainbow Child (Original),4,"Cinematic,Music as Background"
524,CUPRA_StartYourEngine_FinalFreedom_SoloPiano_210713_Dm_135_4-4_CVV.wav,https://betterproblems-production-originals.s3.amazonaws.com/CUPRA_StartYourEngine_FinalFreedom_SoloPiano_210713_Dm_135_4-4_CVV.wav,gkgTd6aAc2gxeYaHc1cagNgpdiaMakhE.mp3,Final Freedom (Solo Piano),4,Drama
525,Peaches_Power_BTS_Shumblewomp_180221_LIB_YE.wav,https://betterproblems-production-originals.s3.amazonaws.com/Peaches_Power_BTS_Shumblewomp_180221_LIB_YE.wav,i5iegNiibEgWd6fYcyc1ijiYi4jegIce.mp3,Shumblewomp (Original),4,"Whimsical & Quirky,Swagger"
526,453_Antfood_Stoops.wav,https://betterproblems-production-originals.s3.amazonaws.com/453_Antfood_Stoops.wav,c9aVhIjGdTiUeMd1c8jmbZj6cTfmcDfi.mp3,Stoops (Original),4,"Technology,Health & Beauty,Fashion,Swagger"
527,AFSP_Hyundai_Creta_DayOfThe Tentacle_LS_171107_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_Hyundai_Creta_DayOfThe+Tentacle_LS_171107_qt.wav,eOd5fcfFiccwfAdWb5fej6frccbKdKaU.mp3,Day Of The Tentacle (Original),4,"Cars,Whimsical & Quirky"
528,Starbucks_WinterFY22_RideAtDawn_Original_220111_Cm_120_4-4_JH_NXT.wav,https://betterproblems-production-originals.s3.amazonaws.com/Starbucks_WinterFY22_RideAtDawn_Original_220111_Cm_120_4-4_JH_NXT.wav,bOiliQbjbncjeDf7emeueedbgndOeUhp.mp3,Ride At Dawn (Original),4,Swagger
529,1019 Nahar.wav,https://betterproblems-production-originals.s3.amazonaws.com/1019+Nahar.wav,gQcIg7hreXi6gnevc7jHi4a9bkg3c3dL.mp3,Nahar (Original),4,"Magic & Fantasy,Cinematic"
530,Goldi_Geld_Instrumental_171004.wav,https://betterproblems-production-originals.s3.amazonaws.com/Goldi_Geld_Instrumental_171004.wav,fqjEj4iEikgtfBetgBaOeOifj5fFdDb4.mp3,Geld (Instrumental),4,"Kids,Swagger"
531,Meta_ItsKidSupersWorld_ChihuahuaMagnet_Original_230629_Cmin_140_RW_NXT.wav,https://betterproblems-production-originals.s3.amazonaws.com/Meta_ItsKidSupersWorld_ChihuahuaMagnet_Original_230629_Cmin_140_RW_NXT.wav,ihfrcIdPfNcAjXi7aKgdgwjLfYaXcYbY.mp3,Chihuahua Magnet (Original),4,"Swagger,Elegant & Sophisticated"
532,20-3190_FILA_Filme_RunningWays_SemTextura_VN_200717_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/20-3190_FILA_Filme_RunningWays_SemTextura_VN_200717_qt.wav,iRjwaoaFa9gWbLb9btiGa7gWcIeBiGgy.mp3,Running Ways (Original ),4,"Sci-Fi,Technology,Case Study,Drama"
533,BrightDrop_BrandFilm_CruiseControl_Original_220926_Cm_96_4-4_JH_NXT.wav,https://betterproblems-production-originals.s3.amazonaws.com/BrightDrop_BrandFilm_CruiseControl_Original_220926_Cm_96_4-4_JH_NXT.wav,dyfxbbjGfHfjdZeqd4h7jmiMijfgcagw.mp3,Flip Flops And Socks (Original),4,"Swagger,Fashion,Health & Beauty"
534,Google_FiberLiveAction_WeepingWillow_A_67_DH_201007_60s.wav,https://betterproblems-production-originals.s3.amazonaws.com/Google_FiberLiveAction_WeepingWillow_A_67_DH_201007_60s.wav,gAi3ijcQbuasgZepjydTj2iFczfZeLab.mp3,Weeping Willow (60s),4,Drama
535,Starbucks_CoffeeJoy_TimeWellSpentFull_200616_E_136_DH.wav,https://betterproblems-production-originals.s3.amazonaws.com/Starbucks_CoffeeJoy_TimeWellSpentFull_200616_E_136_DH.wav,hRcUhsbxg7cCc5fxjzjPiPfddshObYbB.mp3,Time Well Spent (Full Version),4,Swagger
536,AndreFerezini_Nausea_FractalBoy_LB_4_4_Gm_120bpm_210217_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/AndreFerezini_Nausea_FractalBoy_LB_4_4_Gm_120bpm_210217_qt.wav,cPgmblhZbxj5iocVhKj8faeJc6dBaqd1.mp3,Fractal Boy (Original),4,"Drama,Cinematic,Technology,Case Study,Trailer"
537,CashApp_Taxes_ForFunOfIt_Original_220310_Fm_129_4-4_BE_NXT.wav,https://betterproblems-production-originals.s3.amazonaws.com/CashApp_Taxes_ForFunOfIt_Original_220310_Fm_129_4-4_BE_NXT.wav,gYgtcicjhPb8dzePjVaIcdeJeBgfaAgs.mp3,For Fun Of It (Original),4,"Sci-Fi,Technology"
538,AFSP_VIVO_Cidades_LateNights_60s_160327_qt_AG.wav,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_VIVO_Cidades_LateNights_60s_160327_qt_AG.wav,csfWhFhEgOdbfAaec4gJiOisdIiAhqhY.mp3,Late Nights (Original),4,"Cinematic,Whimsical & Quirky"
539,DAMAC_SafaPark_Drop_Original_220818_C_0_0-0_PB.wav,https://betterproblems-production-originals.s3.amazonaws.com/DAMAC_SafaPark_Drop_Original_220818_C_0_0-0_PB.wav,dHgPegdAfcfFjxfAdgh6jnaIiXaQjcc9.mp3,Drip Drop (Original),4,Case Study
540,1582 DoctorWhat.wav,https://betterproblems-production-originals.s3.amazonaws.com/1582+DoctorWhat.wav,drahgYjHiMaya1gEbsc6eOb6dxhah2dI.mp3,Doctor What (Original),4,"Health & Beauty,Cinematic,Magic & Fantasy"
541,BomAr_DifusorEletrico_NatureBliss_LB_Bm_4_4_130bpm_210928_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/BomAr_DifusorEletrico_NatureBliss_LB_Bm_4_4_130bpm_210928_qt.wav,btc9dYeUh2ddcLdxdDhiaKbPiMhTh4ei.mp3,Nature Bliss (Original),4,Health & Beauty
542,Adyen_ScaleUp_HalfNelson_Hero_230404_A_116_4-4_WB_NXT.wav,https://betterproblems-production-originals.s3.amazonaws.com/Adyen_ScaleUp_HalfNelson_Hero_230404_A_116_4-4_WB_NXT.wav,dOfNhRjmdScUi2jEhweDcUducIagbfgM.mp3,Half Nelson (Hero),4,Swagger
543,Starbucks_CoffeeJoy_Yoru_200616_Em_116_YE.wav,https://betterproblems-production-originals.s3.amazonaws.com/Starbucks_CoffeeJoy_Yoru_200616_Em_116_YE.wav,cTcqaYfvc9jujCfdcHembSbQafdwel.mp3,Yoru (Original),4,"Technology,Health & Beauty,Fashion"
544,AFSP_Tramontina_Storms[BBQRemix]_PB&VN.wav,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_Tramontina_Storms%5BBBQRemix%5D_PB%26VN.wav,bKj5aXbIaShAdYfhgQgMfAeqdLeodMea.mp3,Storms (BBQ Remix),4,"Western,Adventure,Cinematic,Drama"
545,Facebook_ProjectFuture_WelcomeToTheOuternet_Original_211108_Gm_168_4-4_WB_NXT.wav,https://betterproblems-production-originals.s3.amazonaws.com/Facebook_ProjectFuture_WelcomeToTheOuternet_Original_211108_Gm_168_4-4_WB_NXT.wav,eLb2huerewiBdXgnfojnevjUjKcPaZev.mp3,Welcome To The Outernet (Original),4,"Technology,Swagger,Sci-Fi"
546,Ford_FusionCampaign_Perception_RedWine_Original_121312.wav,https://betterproblems-production-originals.s3.amazonaws.com/Ford_FusionCampaign_Perception_RedWine_Original_121312.wav,jhf2idaCbAj5b4aziYj8gkjAjDbvbG.mp3,Red Wine (Original),4,"Whimsical & Quirky,Magic & Fantasy"
547,AFWW 1282 Paysage(NoVox).wav,https://betterproblems-production-originals.s3.amazonaws.com/AFWW+1282+Paysage%28NoVox%29.wav,cgiTbmffeuh2hYjZj7gLb9fudRdzaY.mp3,Paysage (Instrumental),4,"Health & Beauty,Fashion"
548,Google_DefendTheUser_TrustInMe_CompleteInstrumental_220913_F_62_4-4_EttaJames_WB-SS-ZG-BE-AT(Arrangers)VanishaGould(Vocals)PhoebeWhite(Strings).wav.wav,https://betterproblems-production-originals.s3.amazonaws.com/Google_DefendTheUser_TrustInMe_CompleteInstrumental_220913_F_62_4-4_EttaJames_WB-SS-ZG-BE-AT%28Arrangers%29VanishaGould%28Vocals%29PhoebeWhite%28Strings%29.wav.wav,hIdsbAaHfLeYb2jNdGiWcyagb1c9bBiS.mp3,Trust In Me (Complete Instrumental),4,"Fashion,Health & Beauty"
549,AFSP_El Tigerazo_LB_171009.wav,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_El+Tigerazo_LB_171009.wav,dvgYcvgHc6juavfFcyd6eWbHh9fHdohN.mp3,El Tigerazo (Original),4,"Swagger,Technology"
550,TGOS_Before_NoseFlutes_113012.wav,https://betterproblems-production-originals.s3.amazonaws.com/TGOS_Before_NoseFlutes_113012.wav,djhEgPdufka7aWjMb1aIhNi1j3iOe3fq.mp3,Before (Nose Flute Version),4,Cinematic
551,245_Antfood_Pony_A.wav,https://betterproblems-production-originals.s3.amazonaws.com/245_Antfood_Pony_A.wav,c8iNglgocbjxhBb6jNjMaYeKbId5hAik.mp3,Pony (OG),4,"Cars,Comedy,Epic Heroes,Swagger,Chase & Action"
552,Veggemo_SexyRice_Original_170331.wav,https://betterproblems-production-originals.s3.amazonaws.com/Veggemo_SexyRice_Original_170331.wav,cLewj6ftdPj5g3dscydagEa6dLbxfoi6.mp3,Sexy Rice (Original),4,"Drama,Cinematic"
553,Google_DefendTheUser_Locksmith_Original_220913_C#m_113_4-4_BE-RW_NXT.wav,https://betterproblems-production-originals.s3.amazonaws.com/Google_DefendTheUser_Locksmith_Original_220913_C%23m_113_4-4_BE-RW_NXT.wav,gnjRhueehTjQiHflgraVadd7iRblfrdg.mp3,Locksmith (Original),4,"Technology,Cinematic,Chase & Action,Sci-Fi,Spy"
554,AFSP_ORLOFF_Flashback_ShakeBody_150115_qt_VN.wav,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_ORLOFF_Flashback_ShakeBody_150115_qt_VN.wav,gLdVctaEciclgaftjdbjhyd7cTaKdfhZ.mp3,Shake Body (Original),4,"Sports,Cars,Swagger"
555,LIC_ITAU_Filmetes_3_Renegociao_TheBurglar_190508_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/LIC_ITAU_Filmetes_3_Renegociao_TheBurglar_190508_qt.wav,g5d9jBbfcaa7bCcnixddi1c3hGh9cg.mp3,The Burglar (Original),4,"Spy,Cinematic,Health & Beauty,Kids,Magic & Fantasy"
556,Wannerstedt_Slide_Thonker_200805_Gm_106_BEWB.wav,https://betterproblems-production-originals.s3.amazonaws.com/Wannerstedt_Slide_Thonker_200805_Gm_106_BEWB.wav,fngWisdTe9cnbSiuhDfLdIcQh4a8fxjl.mp3,Thonker (Original),4,"Sci-Fi,Spy,Magic & Fantasy,Cinematic"
557,Natura_Pilulas2020_Yavanna_PC_C_4_4_97bpm_210413_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/Natura_Pilulas2020_Yavanna_PC_C_4_4_97bpm_210413_qt.wav,bvezewfMcIhZi8jWaAgQj9iCaNagaz.mp3,Yavanna (Original),4,"Music as Background,Health & Beauty,Technology"
558,JEFFERSONS_AtMercyOfSea_OldenSaga_Original_211101_Em_182_3-4_LB_NXT.wav,https://betterproblems-production-originals.s3.amazonaws.com/JEFFERSONS_AtMercyOfSea_OldenSaga_Original_211101_Em_182_3-4_LB_NXT.wav,g2aUhCh4eWhqbmezficbdrgodXe8c2c8.mp3,Olden Saga (Original),4,"Adventure,Chase & Action,Cinematic,Epic Heroes,Trailer"
559,NYT_2010YearInIdeas_Vibro_Original_110405_xx_xxx_4-4_WB_NXT.wav,https://betterproblems-production-originals.s3.amazonaws.com/NYT_2010YearInIdeas_Vibro_Original_110405_xx_xxx_4-4_WB_NXT.wav,hKi3aJiKiFeXh3ayfGc6i4fYh8hbbSgq.mp3,Vibro (Original),4,"Sci-Fi,Technology,Case Study,Babies,Health & Beauty"
560,17150729_Ben&Jerry's_OSW_BetterTogether_NOVOX_160826_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/17150729_Ben%26Jerry%27s_OSW_BetterTogether_NOVOX_160826_qt.wav,hOhweVisfziHjFfFbVd3gzbAgOgDbd.mp3,Let Me In (Instrumental),4,"Health & Beauty,Drama"
561,17150961_Facebook_GroupsReel_Transporter_MUS_160804_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/17150961_Facebook_GroupsReel_Transporter_MUS_160804_qt.wav,c4f3jmb3aCg6gAjochjidLfRjtivhker.mp3,Tossed Salad and Scrambled Eggs (Original),4,"Comedy,Whimsical & Quirky"
562,17151742_ZahaHadid_TheArchitect_MUS_150731_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/17151742_ZahaHadid_TheArchitect_MUS_150731_qt.wav,bOdndQb6jAjxg2jIjmdVjAeRjWf7enfk.mp3,The Architect (Hero Mix),4,"Cinematic,Magic & Fantasy"
563,Google_DefendTheUser_Mohawk_Original_220913_A_190_4-4_RW_NXT.wav,https://betterproblems-production-originals.s3.amazonaws.com/Google_DefendTheUser_Mohawk_Original_220913_A_190_4-4_RW_NXT.wav,d9b3deaufag3byjRcCe8aMhuiMaRhEaH.mp3,Mohawk (Original),4,"Whimsical & Quirky,Cinematic"
564,17150840_Converse_LTR_GetAcmeBro_LIB_170717.wav,https://betterproblems-production-originals.s3.amazonaws.com/17150840_Converse_LTR_GetAcmeBro_LIB_170717.wav,dLjGhKdvhpgMdyiOecchjbgNiWc7asdv.mp3,Get Acme Bro (Original),4,"Cars,Technology,Fashion,Horror"
565,Buck_BeatBox_BackPocket_Original_210930_Gm_110_4-4_MR_NXT.wav,https://betterproblems-production-originals.s3.amazonaws.com/Buck_BeatBox_BackPocket_Original_210930_Gm_110_4-4_MR_NXT.wav,fDjEbzbLd4bUc7cqfyivbQgrgEgOh9e5.mp3,Back Pocket (Original),4,"Swagger,Fashion"
566,806 BeeAndEee.wav,https://betterproblems-production-originals.s3.amazonaws.com/806+BeeAndEee.wav,d6hadMiGaabYjoiujJjfcMeFbFgkdZcW.mp3,Bee & Eee (Original),4,Technology
567,Thorne_HealthyAging_TimeRemains_Resonance_220216_B_92_4-4_WB_NXT.wav,https://betterproblems-production-originals.s3.amazonaws.com/Thorne_HealthyAging_TimeRemains_Resonance_220216_B_92_4-4_WB_NXT.wav,ezhiezcgdHhGaccnh5cyaAhAfggJjddZ.mp3,Time Remains (Resonance),4,"Technology,Health & Beauty"
568,20-3025_LIC_VIVO_Destrave_Faroeste_Tiburon_LS_104bpm_Dm_Mix.wav,https://betterproblems-production-originals.s3.amazonaws.com/20-3025_LIC_VIVO_Destrave_Faroeste_Tiburon_LS_104bpm_Dm_Mix.wav,hDbmbhi8c7iDhSgshwiDh3bTjhfrcoe8.mp3,Tiburon (Quicker),4,"Swagger,Sports,Epic Heroes"
569,01_Spiderhands_6.6.13.wav,https://betterproblems-production-originals.s3.amazonaws.com/01_Spiderhands_6.6.13.wav,ixc2jvihaPbochaCgKifeyaThgevhsiD.mp3,Spiderhands (Original),4,"Fashion,Swagger"
570,Starbucks_SpringTVC_PondWater_200227_Gm_104.5_BE.wav,https://betterproblems-production-originals.s3.amazonaws.com/Starbucks_SpringTVC_PondWater_200227_Gm_104.5_BE.wav,fWg5aacof1bXfgbodHhJhLcwawexdFgZ.mp3,Pond Water (Original),4,"Swagger,Health & Beauty"
571,AFSP_LIC_ITAUBBA_ConversaDeValores_Mus_Chimera_PC_180207_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_LIC_ITAUBBA_ConversaDeValores_Mus_Chimera_PC_180207_qt.wav,iFeOhvaofEbDhPhNjNhTa7a3dpb4gaeT.mp3,Chimera (Original),4,"Trailer,Magic & Fantasy,Drama,Adventure"
572,GeorgeSaunders_OnStory_TheyMightBe_Extended(Hero)_210519_WB.wav,https://betterproblems-production-originals.s3.amazonaws.com/GeorgeSaunders_OnStory_TheyMightBe_Extended%28Hero%29_210519_WB.wav,ckj8h2j1eRbscedJdHg6fDbzcWfhfmes.mp3,They Might Be (Extended),4,Cinematic
