Filename,Recording_S3_LocationLink,Streamable_S3_Key,Recordings,temp
651 Hallways.wav,https://betterproblems-production-originals.s3.amazonaws.com/651+Hallways.wav,hMa5btjujKdGehiwgQcVh5iadwhRcIjy.mp3,Hallways (Original),69
652 Ides.wav,https://betterproblems-production-originals.s3.amazonaws.com/652+Ides.wav,fmhgdxcAddcHeGcgjugYazhQcAanj1gO.mp3,Ides (Original),67
653 Move.wav,https://betterproblems-production-originals.s3.amazonaws.com/653+Move.wav,cXcRbfdQaGhehUgtj4gKfsfjgWamgUfd.mp3,Move (Original),71
654 Veisalgia.wav,https://betterproblems-production-originals.s3.amazonaws.com/654+Veisalgia.wav,dyeueYd7fyfRc1jteWivboeYgccug3cW.mp3,Veisalgia (Original),77
655 WrongShoes.wav,https://betterproblems-production-originals.s3.amazonaws.com/655+WrongShoes.wav,imbReVfOcHdGeci4enaJdQczffdPdLiX.mp3,Wrong Shoes (Original),65
656 Angkor.wav,https://betterproblems-production-originals.s3.amazonaws.com/656+Angkor.wav,fGgRbccqaHcmd5gLeHb2gnbtaviKaMhX.mp3,Angkor (Original),87
0657 Bernoulli.wav,https://betterproblems-production-originals.s3.amazonaws.com/0657+Bernoulli.wav,fPcfd7bqcmaidFiajqcFhYghdmieaug4.mp3,Bernoulli (Original),85
658 Coffee.wav,https://betterproblems-production-originals.s3.amazonaws.com/658+Coffee.wav,frjqaiebeXa9aPayevhOcQdYhfh4bLcV.mp3,Coffee (Original),87
659 Cirrus.wav,https://betterproblems-production-originals.s3.amazonaws.com/659+Cirrus.wav,e4hSgtjGjVjRj5hXfYeIe4fMdVfxdLdI.mp3,Cirrus (Original),70
660 Margueritte.wav,https://betterproblems-production-originals.s3.amazonaws.com/660+Margueritte.wav,g2dwiyjncQj5hUgif8hPdtc7icfhgxcr.mp3,Margueritte (Original),91
661 Snacks.wav,https://betterproblems-production-originals.s3.amazonaws.com/661+Snacks.wav,dldJhaepaNebbCbyhTfZcLevgtevds.mp3,Snacks (Original),87
662 Apricot.wav,https://betterproblems-production-originals.s3.amazonaws.com/662+Apricot.wav,dYeKjkdldciqfYgQbBd1ibjJeIjOgYa4.mp3,Apricot (Original),65
664 Beta.wav,https://betterproblems-production-originals.s3.amazonaws.com/664+Beta.wav,g7fQjZdrd3hle8flgMggivhYczhJiOaD.mp3,Beta (Original),66
666 Heard.wav,https://betterproblems-production-originals.s3.amazonaws.com/666+Heard.wav,flaCbiepe1ccjEjphdcoeueub2jaiIeO.mp3,Heard (Original),64
667 Illuminate.wav,https://betterproblems-production-originals.s3.amazonaws.com/667+Illuminate.wav,dBfEeii8h9d3cYgUfkjrhnclj5fpccbH.mp3,Illuminate (Short Cut),85
668 Layl Adapt.wav,https://betterproblems-production-originals.s3.amazonaws.com/668+Layl+Adapt.wav,fLikjciGj1gifXe6crgbfrcbgRf1bBcZ.mp3,Layl (Adapted),64
669 LowTide.wav,https://betterproblems-production-originals.s3.amazonaws.com/669+LowTide.wav,fOi8g5fPdJabfjiEhBa3hcg2hUg8gzjJ.mp3,Low Tide (Original),69
671 Reminder.wav,https://betterproblems-production-originals.s3.amazonaws.com/671+Reminder.wav,hRddi6hwhHf6exhlbBfujZjmgGbOf3dW.mp3,Reminder (Original),38
672 Singapore.wav,https://betterproblems-production-originals.s3.amazonaws.com/672+Singapore.wav,f6hmjJdMdpcSjKitejbxh4aMezdqhDcD.mp3,Singapore (Original),76
676 Ashita.wav,https://betterproblems-production-originals.s3.amazonaws.com/676+Ashita.wav,bRaZcUctiihFb7g4izbVgwhUcLjddlgL.mp3,Ashita (Original),85
678 The Gift.wav,https://betterproblems-production-originals.s3.amazonaws.com/678+The+Gift.wav,gwbQfCiPjmjGdBjziXcDjSjdjUeUfghU.mp3,The Gift (Original),59
680 Tall Ships.wav,https://betterproblems-production-originals.s3.amazonaws.com/680+Tall+Ships.wav,iUish7dYgZjFdVjrdLddcgaJeHh1gtfM.mp3,Tall Ships (60s),59
681 Die Forelle.wav,https://betterproblems-production-originals.s3.amazonaws.com/681+Die+Forelle.wav,bfeShhfTjWjbhMhKeWb3igb2bUiBaHcJ.mp3,Die Forelle (Original),56
683 Deep Wells.wav,https://betterproblems-production-originals.s3.amazonaws.com/683+Deep+Wells.wav,hwanczhmdDcqc4fKjcelaMayeyeyhPaM.mp3,Deep Wells (Original),85
684 Eighteen.wav,https://betterproblems-production-originals.s3.amazonaws.com/684+Eighteen.wav,iejDeGcyicf3johfiSeLbgd3cnfshUfy.mp3,Eighteen (Original),60
685 Fontes.wav,https://betterproblems-production-originals.s3.amazonaws.com/685+Fontes.wav,c5fygbaTjZc4gzbJaPczdNeQehbwh5.mp3,Fontes (Original),80
686 Mache.wav,https://betterproblems-production-originals.s3.amazonaws.com/686+Mache.wav,i8i3drcmbhiFc1dxc2ibjLiTjTjSeubf.mp3,Maché (Original),78
687 Furious.wav,https://betterproblems-production-originals.s3.amazonaws.com/687+Furious.wav,iKjMaUdJckgigmdtbch3frdNipaZdraW.mp3,Furious (Original),61
688 Popsicle.wav,https://betterproblems-production-originals.s3.amazonaws.com/688+Popsicle.wav,iSdciMeFgZi2iVjBffgHe7aIgohafLcQ.mp3,Popsicle (Original),84
689 Feel The Burn.wav,https://betterproblems-production-originals.s3.amazonaws.com/689+Feel+The+Burn.wav,gcdBb3hUcpcPila2gyhshzjCjPat.mp3,Feel The Burn (Original),58
690 Infinity.wav,https://betterproblems-production-originals.s3.amazonaws.com/690+Infinity.wav,fPe5hodfeZd7cZamawe8aHhoiQe6hhjn.mp3,Infinity (Original),15
691 Killer Spring.wav,https://betterproblems-production-originals.s3.amazonaws.com/691+Killer+Spring.wav,gaizdrjZcchEeubOduipfNjmdXb9jj.mp3,Killer Spring (Original),74
692 Nah Nah Nah.wav,https://betterproblems-production-originals.s3.amazonaws.com/692+Nah+Nah+Nah.wav,cuhvcyasjofPbWgNdWbgbujuf2cHbOcb.mp3,Nah Nah Nah (Original),40
693 Deuce.wav,https://betterproblems-production-originals.s3.amazonaws.com/693+Deuce.wav,iebQaDdmgUfWghbtiVj7emg9hdfVdFcy.mp3,Deuce (Original),26
694 Wicked Spin.wav,https://betterproblems-production-originals.s3.amazonaws.com/694+Wicked+Spin.wav,iUjedqcXcdcDhZaScXaWbAjtgUhLhAdy.mp3,Wicked Spin (Original),60
695 Af Pak.wav,https://betterproblems-production-originals.s3.amazonaws.com/695+Af+Pak.wav,h1iOdoanhLilaNiMdUfciygJjQiHdWbH.mp3,Af Pak (Original),68
696 Is Pal.wav,https://betterproblems-production-originals.s3.amazonaws.com/696+Is+Pal.wav,iOgvhkfkazdeaMiuc6jHhHehgtaifdek.mp3,Is Pal (Original),85
Starbucks_Frapp_Siphon_D_135_4-4_WB_ATEdit_220121.wav,https://betterproblems-production-originals.s3.amazonaws.com/Starbucks_Frapp_Siphon_D_135_4-4_WB_ATEdit_220121.wav,fgcIdbh4ggfPgEaNd6dxhfgfaIfscRiR.mp3,Siphon (Original),85
700 Pistachios.wav,https://betterproblems-production-originals.s3.amazonaws.com/700+Pistachios.wav,fHi2hRcPgFgzf6aWhGbugJdvbzg1j7dr.mp3,Pistachios (Original),75
701 Standards.wav,https://betterproblems-production-originals.s3.amazonaws.com/701+Standards.wav,cJj4bLhRjXiweLfAfTiPgXbdcsjdjSgE.mp3,Standards (Original),85
702 Supplies.wav,https://betterproblems-production-originals.s3.amazonaws.com/702+Supplies.wav,hQfTiYeTcHj2akezihdCazjGi2adbOgv.mp3,Supplies (Original),85
703 Breathe.wav,https://betterproblems-production-originals.s3.amazonaws.com/703+Breathe.wav,coeMgEavckhmcDgKh8iccSi5gRiIcUdh.mp3,Breathe (Original),73
704 Cool.wav,https://betterproblems-production-originals.s3.amazonaws.com/704+Cool.wav,daiMe6huh1hwgwdBerbFftcKgPc1iUhf.mp3,Cool (Original),83
705 Excel.wav,https://betterproblems-production-originals.s3.amazonaws.com/705+Excel.wav,b8bBiIblbidhbegvdRcQd7iVboazjEiO.mp3,Excel (Original),58
706 Grab.wav,https://betterproblems-production-originals.s3.amazonaws.com/706+Grab.wav,dDipfAhNb6dchCajjCcIgzegeFfRdM.mp3,Grab (Original),100
707 Kaze.wav,https://betterproblems-production-originals.s3.amazonaws.com/707+Kaze.wav,cpcIfnjyiybVfwciaudWdDiXbxg5iLav.mp3,Kaze (Original),85
708 Muito Bom.wav,https://betterproblems-production-originals.s3.amazonaws.com/708+Muito+Bom.wav,izfaazbGbOfYgcdxcJfXataec8cleFav.mp3,Muito Bom (Short Version),74
708 My Pleasure.wav,https://betterproblems-production-originals.s3.amazonaws.com/708+My+Pleasure.wav,dfgfe2jCdyfMjofmb5fzdXihalaCgx.mp3,My Pleasure (Original),85
709 Airplain.wav,https://betterproblems-production-originals.s3.amazonaws.com/709+Airplain.wav,hAbccLbRjofne5jLavgogPdvdoi1fDf2.mp3,Airplain (Original),66
711 Pictures.wav,https://betterproblems-production-originals.s3.amazonaws.com/711+Pictures.wav,fnergkeRaBa7j2fZdZjmd2gFdpfQbxah.mp3,Pictures (Original),82
712 Whisk.wav,https://betterproblems-production-originals.s3.amazonaws.com/712+Whisk.wav,h7cOfteNhdeBhYgMcpaPaCcRatiuegaW.mp3,Whisk (Original),85
713 Marisol.wav,https://betterproblems-production-originals.s3.amazonaws.com/713+Marisol.wav,dqiAhNbAgYjwcsbLaxdhfBfyb5dNgjbe.mp3,Marisol (Original),85
714 PraCurtir.wav,https://betterproblems-production-originals.s3.amazonaws.com/714+PraCurtir.wav,eNiMfugEb2ifbLglg4e8czcYdqgJarfD.mp3,Pra Curtir (Original),68
715 SonoToki.wav,https://betterproblems-production-originals.s3.amazonaws.com/715+SonoToki.wav,fbaHcwjWgVcVbMeeaZicjKc1f2cCficE.mp3,Sono Toki (Original),79
716 MoonBounce.wav,https://betterproblems-production-originals.s3.amazonaws.com/716+MoonBounce.wav,hseGiZafcSiKhTbxaCjjg8hcbgbpaGd7.mp3,Moon Bounce (Original),63
717 NoAlvo.wav,https://betterproblems-production-originals.s3.amazonaws.com/717+NoAlvo.wav,dAjBbzcbhvgij5cpcdeCegg6eHbIhiam.mp3,No Alvo (Original),76
718 Jarvis.wav,https://betterproblems-production-originals.s3.amazonaws.com/718+Jarvis.wav,cIbuihajcEgWcfepiVcVaQgkjxgVeEgD.mp3,Jarvis (Original),79
721 IndieLatin.wav,https://betterproblems-production-originals.s3.amazonaws.com/721+IndieLatin.wav,cygYbPaHf8hQe5bGekdzjtaFjPbJdOaG.mp3,Indie Latin (Original),76
722+TurnIt.wav,https://betterproblems-production-originals.s3.amazonaws.com/722%2BTurnIt.wav,ebiAhWe5aYhKcfeYakjbiod2fxbOiqjn.mp3,Turn It (Household Mix),85
723 TurnIt_Guitar.wav,https://betterproblems-production-originals.s3.amazonaws.com/723+TurnIt_Guitar.wav,gxgGj4jyh4jNjeb7c9fsfCgxg7gvgth9.mp3,Turn It (Guitar),85
724 TurnIt_Female.wav,https://betterproblems-production-originals.s3.amazonaws.com/724+TurnIt_Female.wav,ibiXeYb6f7jCcdgugJj2ifhzhNdhabdX.mp3,Turn It (Female Vocals),85
725 Parasail.wav,https://betterproblems-production-originals.s3.amazonaws.com/725+Parasail.wav,dfjDeWfGeeh7d9aVehaxieh2dFbVfGh2.mp3,Parasail (Original),81
727 Stark.wav,https://betterproblems-production-originals.s3.amazonaws.com/727+Stark.wav,f1chiaifaoipe1b8jFhxhMd7faf3dEd8.mp3,Stark (Korgotronics A),29
728 LePig.wav,https://betterproblems-production-originals.s3.amazonaws.com/728+LePig.wav,hza1ftjNiYgRfOfhemgacScEfXfgaThJ.mp3,Le Pig (Original),44
729 Bulls.wav,https://betterproblems-production-originals.s3.amazonaws.com/729+Bulls.wav,bBdhiXctgDfKgSeNfThhhDaBiPhmjhgn.mp3,Stark (Bulls Remix),44
730 PerfectMatch.wav,https://betterproblems-production-originals.s3.amazonaws.com/730+PerfectMatch.wav,drgiibhKi1cMjZbRhua2eahIcwdfiZeg.mp3,Perfect Match (Original),79
731 TwoWayGlass.wav,https://betterproblems-production-originals.s3.amazonaws.com/731+TwoWayGlass.wav,h8dIb4dZesfsjHigcCayaRbXeShQj7hC.mp3,Two Way Glass (Original),30
732 Mountains.wav,https://betterproblems-production-originals.s3.amazonaws.com/732+Mountains.wav,bhb1ckjagXhXi7agcIfEeYenhvhJgPee.mp3,Mountains (Original),83
734 Hammock.wav,https://betterproblems-production-originals.s3.amazonaws.com/734+Hammock.wav,iBggdQegiedfbbjde2a6erjyjGcegriP.mp3,Hammock (Original),65
735 Streamline.wav,https://betterproblems-production-originals.s3.amazonaws.com/735+Streamline.wav,higIgZgubrf4ccexgejabtc6hhcqcd.mp3,Streamline (Original),65
736 Bursts.wav,https://betterproblems-production-originals.s3.amazonaws.com/736+Bursts.wav,fcaxaqdHcYeMdWeTd1j2bhcNateXbuen.mp3,Bursts (Original),85
737 Travelers.wav,https://betterproblems-production-originals.s3.amazonaws.com/737+Travelers.wav,fwb7dMj8bAbCc1hEgWcXbNbHffdGbWaa.mp3,Travelers (Original),93
738 Jovemhappy.wav,https://betterproblems-production-originals.s3.amazonaws.com/738+Jovemhappy.wav,etjLj2cGbraBdjc3bJcSeNi8f6bacd.mp3,Jovemhappy (Original),70
738 Unido.wav,https://betterproblems-production-originals.s3.amazonaws.com/738+Unido.wav,fzchcYcKd3iJdUjnhCj7fMbkaycEiXi6.mp3,Unido (Original),38
739 Dualidad.wav,https://betterproblems-production-originals.s3.amazonaws.com/739+Dualidad.wav,hxaBjPiNbAfYboaajtbJaEjce5eNc9df.mp3,Dualidad (Original),81
739 Pills.wav,https://betterproblems-production-originals.s3.amazonaws.com/739+Pills.wav,bCgvfFcjdpcIhfincRgdiJjVc5dYaihO.mp3,Pills (Original),44
766 Hammer Toes.wav,https://betterproblems-production-originals.s3.amazonaws.com/766+Hammer+Toes.wav,fEgKgDgAgebOgRgDdshIgJctg3iehzcE.mp3,Hammer Toes (Original),31
Google_Chromebook_BossaSacundin_Trophy.wav,https://betterproblems-production-originals.s3.amazonaws.com/Google_Chromebook_BossaSacundin_Trophy.wav,iicMgZfRjnetdgiHjcjygcfFbBicdZiz.mp3,Bossa Sacundin (Trophy.wav),82
806 BeeAndEee.wav,https://betterproblems-production-originals.s3.amazonaws.com/806+BeeAndEee.wav,d6hadMiGaabYjoiujJjfcMeFbFgkdZcW.mp3,Bee & Eee (Original),44
833 Mellotronica.wav,https://betterproblems-production-originals.s3.amazonaws.com/833+Mellotronica.wav,bUjYdXaBcTewdrdffahViZgebwdXaAbz.mp3,Mellotronica (A),85
835 LeMadame Trophy.wav,https://betterproblems-production-originals.s3.amazonaws.com/835+LeMadame+Trophy.wav,dmcvcqeygKeleXjAjLfzd2bad3hXjhhH.mp3,LeMadame Trophy (Original),83
846 SurfKid Virus.wav,https://betterproblems-production-originals.s3.amazonaws.com/846+SurfKid+Virus.wav,hyeNbkaMjsihgYeJcKf2eCiCeaeShMeb.mp3,Surf Kid (Short Version),76
935 Vantage.wav,https://betterproblems-production-originals.s3.amazonaws.com/935+Vantage.wav,hXgNh6fOcWbLdAdEgxcpgNfAbCazgZgF.mp3,Vantage (Original),85
936 Sonho 60.wav,https://betterproblems-production-originals.s3.amazonaws.com/936+Sonho+60.wav,czekbueTf2cbiCb2dqiHggiiewjgiYfm.mp3,Sonho (60s),30
937 Sonho 30.wav,https://betterproblems-production-originals.s3.amazonaws.com/937+Sonho+30.wav,hCd2dPcQhrbzemgNdjgXhwaTd8jMhDhr.mp3,Sonho (30s),15
943 Method.wav,https://betterproblems-production-originals.s3.amazonaws.com/943+Method.wav,fVe9iChRgBcljIiBdygCgLaGdbbEa9.mp3,Method (Original),72
945 Hino.wav,https://betterproblems-production-originals.s3.amazonaws.com/945+Hino.wav,iGfijNjOa6fdgjeeeFiqjBe1g1iZepfJ.mp3,Hino (Original),71
946 Leeds.wav,https://betterproblems-production-originals.s3.amazonaws.com/946+Leeds.wav,bOcrb7cHaSj8hcboeTfIcOf4dDiPd8ih.mp3,Leeds (Original),76
947 MuitoBomPlus.wav,https://betterproblems-production-originals.s3.amazonaws.com/947+MuitoBomPlus.wav,cyh6hNcVgJhUaRgqcjgdbdgbb1cFiBg5.mp3,Muito Bom (Plus),74
948 Nascent.wav,https://betterproblems-production-originals.s3.amazonaws.com/948+Nascent.wav,eoeGgxcfgjgLdyhQcFfvb3j2hWbFaBfl.mp3,Nascent (Original),78
949 Ascesa.wav,https://betterproblems-production-originals.s3.amazonaws.com/949+Ascesa.wav,hciVdDfbiBc9ildyjPdTbKgleAjofAeU.mp3,Ascesa (Original),60
950 Fahrvergnugen.wav,https://betterproblems-production-originals.s3.amazonaws.com/950+Fahrvergnugen.wav,dcg4fMj2iZcGbpdpaFh7ccbreihUgIhg.mp3,Fahrvergnügen (Original),86
953 6_8.wav,https://betterproblems-production-originals.s3.amazonaws.com/953+6_8.wav,dpdQfYgwbdhsbZexjYd6bRdhhQiqgY.mp3,Six Eight (Original),15
954 Creepers.wav,https://betterproblems-production-originals.s3.amazonaws.com/954+Creepers.wav,eaiYdxeCardJjrdKbmhri3dOcIi5iycQ.mp3,Creepers (Original),11
955 Maximoney.wav,https://betterproblems-production-originals.s3.amazonaws.com/955+Maximoney.wav,ggcWcIcrfldVjYgsfialf1gpaQaSjmhl.mp3,Maximoney (Original),26
957 Ohio.wav,https://betterproblems-production-originals.s3.amazonaws.com/957+Ohio.wav,cZjtgMjMeKiEcBbwgwbBbbcnhMiudYb6.mp3,Ohio (Original),81
959 Quebrado.wav,https://betterproblems-production-originals.s3.amazonaws.com/959+Quebrado.wav,bvgNavanjjjGhfayc4aBgxc9iWgufufY.mp3,Quebrado (Original),71
960 Suenador.wav,https://betterproblems-production-originals.s3.amazonaws.com/960+Suenador.wav,hHjfaYj3atbIfLiihjbyeshpjygqiNfs.mp3,Sueñador (Original),92
961 Canyons.wav,https://betterproblems-production-originals.s3.amazonaws.com/961+Canyons.wav,eWicfRcljoj8eZcrfyehbkdpdMdHiigv.mp3,Canyons (Original),82
962 CristauxDeGlace.wav,https://betterproblems-production-originals.s3.amazonaws.com/962+CristauxDeGlace.wav,dXiVahbgiuiBiIjpgkgbfziBdngJjseZ.mp3,Cristaux De Glace (Original),86
963 Sete.wav,https://betterproblems-production-originals.s3.amazonaws.com/963+Sete.wav,gqgoizbJaDb8jvc9fqd8c5dRgneea9hH.mp3,Sete (Original),35
964 LifeFun.wav,https://betterproblems-production-originals.s3.amazonaws.com/964+LifeFun.wav,hDcchDecczjRcxdPhqhOcvafdIfvddgc.mp3,Life Fun (Original),65
965 BoonahRising.wav,https://betterproblems-production-originals.s3.amazonaws.com/965+BoonahRising.wav,cgfbfBcofyixaFdsg1iMcMcZa6gdj1jU.mp3,BoonahRising (Original),44
966 Abacate.wav,https://betterproblems-production-originals.s3.amazonaws.com/966+Abacate.wav,etcsepaJcpeQdVjEbOiZivaCfCiNfHic.mp3,Abacate (Original),69
968 Alternator.wav,https://betterproblems-production-originals.s3.amazonaws.com/968+Alternator.wav,itgmdKaOa3gocHbdcuajjDfubAf6idhg.mp3,Alternator (Original),88
Nike_CollegeFootball_Gridiron_102312_WB_Dm_150_4-4_NXT.wav,https://betterproblems-production-originals.s3.amazonaws.com/Nike_CollegeFootball_Gridiron_102312_WB_Dm_150_4-4_NXT.wav,dVeefrhgb6j4hQd2doa3dUhoghfVjT.mp3,Gridiron (102312),47
970 Handlebars.wav,https://betterproblems-production-originals.s3.amazonaws.com/970+Handlebars.wav,cgdYfzaFhyaQg2j9hxfdgrjUg4gMavb1.mp3,Handlebars (Original),83
971 Harmonizer.wav,https://betterproblems-production-originals.s3.amazonaws.com/971+Harmonizer.wav,bIhZgxdXaUendRjWclc1jXcPgGh2gGjh.mp3,Harmonizer (Original),74
973 Juicy.wav,https://betterproblems-production-originals.s3.amazonaws.com/973+Juicy.wav,i2fFaLaibBbae4hlhcf3beixfviddQbv.mp3,Juicy (Original),77
Ford_FusionCampaign_Karmania_D_103_AM_WB_ATEdit_220110.wav,https://betterproblems-production-originals.s3.amazonaws.com/Ford_FusionCampaign_Karmania_D_103_AM_WB_ATEdit_220110.wav,fscUeLgRiLfCaLeujsjDgRgWbafKcEhK.mp3,Karmania (Original),84
976 Mistletoe.wav,https://betterproblems-production-originals.s3.amazonaws.com/976+Mistletoe.wav,d7cAeRcldYccbjhFd9jbg2bvbNbxg3cP.mp3,Mistletoe (Original),77
977 Crescent.wav,https://betterproblems-production-originals.s3.amazonaws.com/977+Crescent.wav,bUaycmdTcTjAjYgTjcfAcEiFiCfZdAcy.mp3,Crescent (Original),72
978 Petri.wav,https://betterproblems-production-originals.s3.amazonaws.com/978+Petri.wav,iXhpfIeYc5dufhhheQeHg1gsjUekiMjy.mp3,Petri (Original),78
Ford_FusionCampaign_RoyalRush_F_160_SC_AM_ATEdit_211221.wav,https://betterproblems-production-originals.s3.amazonaws.com/Ford_FusionCampaign_RoyalRush_F_160_SC_AM_ATEdit_211221.wav,dqgmcccFiweTehdecogWjSiCfbhxjn.mp3,Royal Rush (90s),90
981 Screensaver.wav,https://betterproblems-production-originals.s3.amazonaws.com/981+Screensaver.wav,fla7gmdUh9etfwjAazjVfuafiEbEggcW.mp3,Screensaver (Original),86
983 SextaFeira.wav,https://betterproblems-production-originals.s3.amazonaws.com/983+SextaFeira.wav,glhfbqdHdzfDaNaKbKfUjxhvjThRfyha.mp3,Sexta Feira (Original),59
984 Spruced.wav,https://betterproblems-production-originals.s3.amazonaws.com/984+Spruced.wav,dUfXgZaCe3i6iCfUjYjRiSfqcxehdkdH.mp3,Spruced (Original),71
985 StompB.wav,https://betterproblems-production-originals.s3.amazonaws.com/985+StompB.wav,g1aaiiexiMdvhUdAbiaEesejh1e8h2hJ.mp3,Stomp (B),15
986 TalkTalk.wav,https://betterproblems-production-originals.s3.amazonaws.com/986+TalkTalk.wav,guaEabjlbYa8fRc1bgiZimhhdUgngshN.mp3,Talk Talk (Original),66
988 Chip.wav,https://betterproblems-production-originals.s3.amazonaws.com/988+Chip.wav,fZe2eFihihbQjIjlePi7ieaifsjVgAcM.mp3,Chip (Original),53
989 WoolSocks.wav,https://betterproblems-production-originals.s3.amazonaws.com/989+WoolSocks.wav,bpaMdveOg7hVivdTaaaYcIixhJg2iPem.mp3,Wool Socks (Original),33
JCPenny_BlackFriday_AlleyKatz_Original_110612_Am_105_4-4_WBCVK_NXT.wav,https://betterproblems-production-originals.s3.amazonaws.com/JCPenny_BlackFriday_AlleyKatz_Original_110612_Am_105_4-4_WBCVK_NXT.wav,faaniPiterbOc4b5hUjggqcNgqa1cwhs.mp3,Alley Katz (Original),72
992 Dog Pound.wav,https://betterproblems-production-originals.s3.amazonaws.com/992+Dog+Pound.wav,j4jqe2ewgnbodbgcfJc6coaHdvgubO.mp3,Dog Pound (Original),84
993 Jazz Oitenta.wav,https://betterproblems-production-originals.s3.amazonaws.com/993+Jazz+Oitenta.wav,fffmhWcHakaYgLh7d4h6jThSeJhfdsdt.mp3,Jazz Oitenta (Original),74
994 Killer Bod.wav,https://betterproblems-production-originals.s3.amazonaws.com/994+Killer+Bod.wav,bad5aubQfqjzaieZajbJa1gOaAcseNe4.mp3,Killer Bod (Original),69
995 LeVar.wav,https://betterproblems-production-originals.s3.amazonaws.com/995+LeVar.wav,cMePcVfBfyaChSdicjamaZaDiOhUjOg9.mp3,LeVar (Original),78
996 Loaferes.wav,https://betterproblems-production-originals.s3.amazonaws.com/996+Loaferes.wav,ighTi5fDcqfUhpg8jjjQiWdDj3jNfxg2.mp3,Loaferes (Original),88
997 Mahogany.wav,https://betterproblems-production-originals.s3.amazonaws.com/997+Mahogany.wav,hPgAjCeYfhjphwi5aKcbb8btiQd4cBgm.mp3,Mahogany (Original),81
998 Nantucket Quirk.wav,https://betterproblems-production-originals.s3.amazonaws.com/998+Nantucket+Quirk.wav,iFehiXhyhhgwi7isfeeFbCdQh1b8fTbi.mp3,Nantucket Quirk (Original),62
Ford_Carwash_PutItTogether_B_128_4-4_WB_ATEdit_220118.wav,https://betterproblems-production-originals.s3.amazonaws.com/Ford_Carwash_PutItTogether_B_128_4-4_WB_ATEdit_220118.wav,ducAhxaXe5aFh9dZfOathGjKbpddeQgI.mp3,Put It Together (Original),81
1001 Tin Roof.wav,https://betterproblems-production-originals.s3.amazonaws.com/1001+Tin+Roof.wav,bXfTjchzinisede2ageld6gBcvh9jrbw.mp3,Tin Roof (Original),85
1002 Bearberry.wav,https://betterproblems-production-originals.s3.amazonaws.com/1002+Bearberry.wav,f3aDdtafajdUcVewcTekd2aHh2.mp3,Bearberry (Original),85
1003 AnosOitenta.wav,https://betterproblems-production-originals.s3.amazonaws.com/1003+AnosOitenta.wav,dAaLeBb4a6iNc4cNiOidfejceDdrcLa3.mp3,Anos Oitenta (Original),32
1004 Atlama.wav,https://betterproblems-production-originals.s3.amazonaws.com/1004+Atlama.wav,bjfGchaMfGdpe2e6jDcWc3dze3eKjnjE.mp3,Atlama (Original),63
